NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
82	118.228	48.394	18.224	39.892	0.291	0.834	60000.0
83	119.941	49.021	18.661	40.508	0.306	0.824	30000.0
84	120.724	48.013	18.827	38.889	0.292	0.839	30000.0
85	124.533	48.824	19.502	40.452	0.294	0.83	40000.0
86	118.291	48.273	18.465	40.529	0.301	0.82	40000.0
87	117.187	47.458	17.711	38.652	0.282	0.844	50000.0
88	118.123	48.878	18.282	40.091	0.3	0.832	30000.0
89	124.414	50.688	19.053	40.361	0.322	0.825	20000.0
90	116.145	48.959	17.766	39.714	0.314	0.826	60000.0
91	112.819	48.585	17.256	39.171	0.309	0.827	30000.0
92	111.658	46.643	17.319	38.727	0.289	0.833	30000.0
93	118.871	47.407	18.551	38.81	0.284	0.84	30000.0
94	116.856	48.873	18.338	39.654	0.304	0.827	40000.0
95	115.181	49.061	18.022	40.176	0.301	0.825	30000.0
96	120.454	47.569	18.313	39.484	0.285	0.831	40000.0
97	119.752	49.552	18.637	39.95	0.306	0.83	50000.0
98	116.337	47.599	18.311	39.328	0.279	0.84	50000.0
99	116.849	47.733	18.042	39.501	0.298	0.822	20000.0
100	115.04	48.141	17.715	38.746	0.313	0.831	20000.0
