NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
65	5.228	89.878	2.059	57.487	0.999	0.754	30000.0
66	4.859	80.661	1.837	50.349	0.901	0.779	20000.0
67	4.657	81.275	1.826	50.501	0.899	0.781	30000.0
68	4.733	78.898	1.864	50.559	0.923	0.771	20000.0
69	4.455	77.041	1.818	49.34	0.862	0.777	30000.0
70	4.826	80.837	1.861	51.046	0.925	0.769	20000.0
71	4.506	77.232	1.771	49.775	0.889	0.777	30000.0
72	4.932	83.825	1.868	53.207	0.95	0.766	40000.0
73	5.389	91.969	2.099	57.766	1.015	0.734	20000.0
74	5.008	84.588	1.921	53.176	0.956	0.753	30000.0
75	4.735	78.33	1.837	49.287	0.896	0.772	20000.0
76	5.19	88.275	1.977	54.192	0.993	0.743	30000.0
77	4.581	78.82	1.813	49.131	0.867	0.784	20000.0
78	4.656	77.093	1.826	50.059	0.912	0.787	20000.0
79	4.614	78.589	1.821	50.529	0.894	0.781	40000.0
80	4.803	80.147	1.869	51.621	0.906	0.774	50000.0
81	4.85	82.138	1.891	51.928	0.935	0.767	30000.0
82	5.188	87.253	2.012	54.104	0.954	0.749	30000.0
83	4.256	72.995	1.668	46.547	0.874	0.802	30000.0
84	4.729	81.122	1.813	50.633	0.925	0.77	20000.0
85	4.474	75.484	1.726	47.941	0.875	0.786	20000.0
86	4.886	81.118	1.881	51.009	0.853	0.78	40000.0
87	4.605	79.884	1.788	49.373	0.899	0.783	40000.0
88	5.108	85.757	1.979	53.981	0.977	0.758	40000.0
89	4.64	79.153	1.812	50.628	0.93	0.774	40000.0
90	5.166	87.432	1.975	54.226	0.929	0.768	20000.0
91	4.662	79.747	1.775	49.078	0.933	0.774	20000.0
92	5.019	82.322	1.907	51.173	0.916	0.778	30000.0
93	5.108	89.386	2.026	57.052	0.925	0.761	30000.0
94	4.766	83.754	1.916	53.244	0.952	0.758	30000.0
95	4.578	80.463	1.824	50.64	0.96	0.768	20000.0
96	4.777	79.142	1.855	49.785	0.887	0.778	40000.0
97	4.97	82.792	1.911	51.956	0.933	0.774	40000.0
98	4.784	81.313	1.888	51.191	0.915	0.777	40000.0
99	4.728	79.096	1.825	50.456	0.899	0.768	20000.0
100	5.06	85.537	1.948	53.218	0.949	0.759	30000.0
