NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
63	4.814	72.753	2.088	51.098	0.619	0.826	20000.0
64	6.14	87.617	2.35	58.349	0.781	0.793	20000.0
65	4.655	64.108	2.023	41.126	0.516	0.894	20000.0
66	6.063	92.596	2.275	60.154	0.883	0.749	20000.0
67	6.856	99.733	2.758	63.326	0.89	0.74	20000.0
68	6.029	90.37	2.44	58.358	0.851	0.766	20000.0
69	5.942	84.802	2.285	56.863	0.753	0.785	30000.0
70	5.662	88.136	2.373	59.021	0.774	0.77	30000.0
71	6.061	88.962	2.37	57.7	0.798	0.773	40000.0
72	6.187	89.816	2.403	61.186	0.81	0.768	30000.0
73	5.982	89.13	2.59	59.053	0.802	0.764	20000.0
74	5.658	84.279	2.225	52.731	0.756	0.795	20000.0
75	5.848	87.751	2.444	56.822	0.775	0.782	20000.0
76	5.839	83.79	2.449	58.048	0.715	0.782	40000.0
77	5.643	82.982	2.416	55.258	0.723	0.805	20000.0
78	5.568	80.938	2.356	51.875	0.71	0.822	30000.0
79	5.126	78.322	2.065	49.255	0.709	0.838	20000.0
80	5.929	87.901	2.521	59.867	0.794	0.77	30000.0
81	5.629	81.596	2.24	56.139	0.743	0.821	20000.0
82	5.479	79.19	2.166	55.473	0.686	0.812	30000.0
83	5.896	92.889	2.41	61.126	0.894	0.734	20000.0
84	5.503	80.924	2.281	55.547	0.711	0.811	40000.0
85	4.842	70.249	2.048	47.065	0.6	0.848	20000.0
86	5.188	76.84	2.188	52.233	0.636	0.804	30000.0
87	6.17	91.925	2.55	61.443	0.79	0.753	20000.0
88	4.996	69.098	1.917	45.767	0.616	0.86	30000.0
89	5.313	75.479	2.188	49.709	0.604	0.837	20000.0
90	6.383	98.106	2.564	63.273	0.903	0.707	20000.0
91	7.075	105.123	2.751	67.752	0.974	0.695	20000.0
92	5.935	85.043	2.365	56.393	0.781	0.784	30000.0
93	5.969	90.235	2.402	59.143	0.846	0.744	50000.0
94	5.92	86.728	2.351	56.348	0.798	0.792	30000.0
95	5.839	89.507	2.217	57.587	0.847	0.781	20000.0
96	6.327	89.152	2.552	59.192	0.733	0.791	30000.0
97	6.074	92.306	2.523	61.556	0.883	0.746	30000.0
98	5.094	72.07	1.983	48.497	0.591	0.851	20000.0
99	5.989	85.792	2.437	58.634	0.738	0.794	30000.0
100	5.596	79.729	2.339	51.744	0.697	0.847	20000.0
