NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
65	150.784	57.609	22.557	46.261	0.367	0.801	40000.0
66	151.863	57.431	22.732	46.048	0.361	0.804	50000.0
67	152.498	57.931	22.814	46.554	0.368	0.798	70000.0
68	150.906	57.158	22.682	46.065	0.361	0.803	50000.0
69	150.725	58.191	22.547	46.71	0.376	0.792	90000.0
70	151.828	57.833	22.497	46.508	0.364	0.798	40000.0
71	152.292	57.947	22.619	46.433	0.364	0.799	50000.0
72	151.181	57.425	22.749	46.222	0.362	0.805	70000.0
73	150.358	57.183	22.482	46.108	0.36	0.804	70000.0
74	152.203	58.213	22.592	46.557	0.368	0.794	80000.0
75	152.386	57.983	22.762	46.711	0.366	0.796	50000.0
76	149.858	56.88	22.381	46.015	0.361	0.802	90000.0
77	152.426	57.477	22.814	46.336	0.363	0.805	50000.0
78	151.877	57.312	22.6	46.074	0.361	0.804	100000.0
79	152.451	57.214	22.615	46.135	0.359	0.803	50000.0
80	151.622	56.568	22.743	45.876	0.355	0.806	90000.0
81	150.349	56.81	22.129	45.479	0.356	0.807	60000.0
82	151.333	57.727	22.542	46.275	0.365	0.801	70000.0
83	153.493	57.833	23.091	46.69	0.363	0.802	60000.0
84	152.598	57.13	22.855	46.123	0.357	0.804	70000.0
85	151.29	56.968	22.695	46.184	0.357	0.804	90000.0
86	153.723	57.773	23.102	46.931	0.362	0.796	100000.0
87	149.791	56.245	22.27	45.25	0.352	0.811	90000.0
88	150.867	57.452	22.662	46.13	0.364	0.803	80000.0
89	152.078	57.196	22.858	46.35	0.359	0.802	30000.0
90	151.765	57.665	22.821	46.512	0.363	0.799	80000.0
91	149.413	57.044	22.282	45.949	0.36	0.802	50000.0
92	150.681	57.147	22.16	45.756	0.36	0.806	60000.0
93	152.705	57.477	22.686	46.403	0.364	0.798	50000.0
94	150.743	57.282	22.358	46.088	0.36	0.802	50000.0
95	151.514	57.517	22.718	46.351	0.365	0.799	70000.0
96	150.491	57.275	22.409	46.063	0.366	0.8	60000.0
97	149.554	56.442	22.261	45.381	0.353	0.811	60000.0
98	149.86	57.261	22.293	46.059	0.363	0.803	40000.0
99	152.074	57.581	22.734	46.365	0.365	0.803	60000.0
100	152.168	57.611	22.82	46.74	0.36	0.795	80000.0
