MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
4:Del:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Del:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Del:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Del:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Del:R:0	0.01750031601902293	0.04326432985431154	0.05685135434108048	0.039588175506187054	0.38414141710847616	0.10388867889422727
5:Del:R:1	0.0013902310425484643	0.0003761842905220192	0.0005705951790983477	0.018183125573767427	0.0013046463391657426	0.0005467481326650159
5:Del:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Del:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Del:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Del:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Ins:R:0	0.0034742414866110495	0.005451750980639218	0.011578315525735548	0.0025368112026266944	0.01247363359987503	0.006074782342503511
2:Ins:R:1	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Ins:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Ins:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Ins:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Ins:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Ins:R:0	0.003643513822086675	0.025825247091510163	0.005325123641797234	0.012499687294642823	0.001709271393318943	0.010035665065305465
3:Ins:R:1	0.003515204212477272	0.006860801078101417	0.010594229339228036	0.003722114266911234	0.021151032217710794	0.00594414057937584
3:Ins:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Ins:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Ins:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Ins:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Ins:R:0	0.002912697485626552	0.0035387982065547873	0.007422168008432237	0.003196804170804626	0.0031413343929023087	0.001731038246734613
4:Ins:R:1	0.0009592110270918397	0.0005616135002851763	0.0003910589310407886	0.02215898918554217	0.0014425203407989783	0.00041184867954598305
4:Ins:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Ins:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Ins:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Ins:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Ins:R:0	0.04327577794137255	0.02243071727765624	0.011372386997855699	0.016226272010637217	0.046117457267689906	0.03846573034058551
5:Ins:R:1	0.0024098894941161574	0.01039038217039078	0.028187702666451743	0.006822597169323148	0.011520093699934932	0.03474855172059392
5:Ins:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Ins:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Ins:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
5:Ins:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Del:M:1	0.007811723129875281	0.09551734824751805	0.03776585086146781	0.07760186551750675	0.012431740409168484	0.026285990781388477
3:Del:M:1	0.0007498965374114164	0.001578635972490474	0.0025573300045059	0.0008291054462969782	0.01594257355084892	0.006201924197868607
3:Del:M:2	0.0006277633900279512	0.008705206288575162	0.00435963558220152	0.0013430849668134215	0.0033166399962669857	0.00197369207871688
4:Del:M:1	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Del:M:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Del:M:3	0.0009468130456431823	0.004924074429509915	0.007794837061057933	0.002247815684108048	0.0011350011382432966	0.005470353586680403
5:Del:M:1	0.006622765385381744	0.01700581352051273	0.024886071581291063	0.014482530379485903	0.08782984029007132	0.04502181247827309
5:Del:M:2	0.0038463183226028264	0.01299403017250711	0.005290024472616466	0.023426694867455352	0.007638400779296077	0.0047870837619441884
5:Del:M:3	0.0025921186495884286	0.008573013291352965	0.003821592926151993	0.006058441242853805	0.0493096437646318	0.01926956554570495
5:Del:M:4	0.0030654536540538403	0.004882251289307078	0.0013749331308758883	0.0007797956264690242	0.0008014809488122409	0.002713591728935398
5:Del:M:5	5.974583427104108e-06	6.538544671457202e-06	7.578761196782579e-06	5.511860203029073e-06	1.2564128649046325e-05	9.962231931126553e-06
