NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
52	2.84	75.782	1.416	52.476	0.638	0.786	30000.0
53	2.836	69.86	1.291	49.723	0.591	0.814	20000.0
54	2.787	72.371	1.353	53.639	0.596	0.79	50000.0
55	2.797	71.509	1.307	49.719	0.623	0.817	30000.0
56	3.292	84.526	1.6	61.531	0.692	0.748	30000.0
57	3.528	85.939	1.649	58.515	0.701	0.767	40000.0
58	3.235	75.278	1.531	54.463	0.6	0.795	30000.0
59	3.185	72.997	1.468	51.881	0.614	0.787	20000.0
60	2.776	67.078	1.269	48.658	0.554	0.822	20000.0
61	3.257	81.569	1.504	57.736	0.649	0.768	60000.0
62	2.657	62.708	1.315	47.121	0.48	0.845	40000.0
63	3.598	86.536	1.615	59.428	0.742	0.734	30000.0
64	3.251	81.976	1.604	58.943	0.62	0.784	40000.0
65	3.77	94.997	1.765	64.071	0.794	0.71	20000.0
66	2.926	69.339	1.349	49.783	0.571	0.823	20000.0
67	2.721	65.419	1.291	48.364	0.559	0.829	20000.0
68	2.947	73.196	1.334	53.172	0.629	0.783	20000.0
69	3.527	88.524	1.612	61.013	0.725	0.742	30000.0
70	3.226	85.909	1.554	59.885	0.705	0.75	20000.0
71	3.151	80.644	1.395	55.009	0.674	0.773	30000.0
72	3.246	83.766	1.594	59.461	0.698	0.756	150000.0
73	3.463	86.133	1.691	60.388	0.646	0.756	30000.0
74	2.954	69.824	1.396	48.635	0.552	0.828	20000.0
75	3.213	82.744	1.565	57.936	0.661	0.759	70000.0
76	3.153	81.42	1.486	55.599	0.686	0.768	60000.0
77	3.225	77.343	1.47	53.532	0.664	0.794	50000.0
78	3.219	77.168	1.499	54.392	0.6	0.793	20000.0
79	3.079	77.784	1.423	54.934	0.628	0.764	20000.0
80	3.337	80.442	1.516	57.682	0.686	0.761	20000.0
81	2.492	64.481	1.259	48.368	0.576	0.813	20000.0
82	3.869	94.928	1.786	65.329	0.805	0.719	20000.0
83	3.408	87.751	1.597	58.552	0.77	0.739	70000.0
84	3.178	81.143	1.517	58.619	0.657	0.779	50000.0
85	4.035	87.516	1.818	61.75	0.657	0.755	30000.0
86	3.518	85.862	1.59	57.826	0.691	0.766	20000.0
87	3.067	73.175	1.445	53.669	0.567	0.788	60000.0
88	3.101	75.936	1.497	55.306	0.631	0.778	30000.0
89	3.54	78.347	1.612	56.473	0.601	0.79	70000.0
90	2.739	62.48	1.36	46.692	0.463	0.844	30000.0
91	3.214	74.27	1.482	52.35	0.573	0.823	40000.0
92	3.694	92.845	1.722	63.348	0.802	0.72	30000.0
93	3.452	79.39	1.552	55.102	0.675	0.766	20000.0
94	3.037	74.798	1.444	53.312	0.626	0.786	20000.0
95	3.504	80.344	1.71	56.123	0.6	0.794	20000.0
96	3.012	75.833	1.505	54.739	0.597	0.797	50000.0
97	3.26	78.728	1.488	53.7	0.66	0.782	50000.0
98	3.149	68.249	1.494	48.703	0.479	0.844	30000.0
99	2.751	76.305	1.288	52.164	0.665	0.789	30000.0
100	3.24	84.931	1.481	58.558	0.722	0.746	50000.0
