NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
91	53.129	97.096	9.765	68.246	0.822	0.643	30000.0
92	53.747	98.516	9.749	67.926	0.841	0.65	30000.0
93	54.084	99.581	10.165	68.845	0.876	0.646	40000.0
94	52.985	96.357	9.729	67.378	0.813	0.661	60000.0
95	54.586	99.053	10.133	69.266	0.856	0.638	30000.0
96	55.671	100.008	10.504	69.454	0.863	0.639	30000.0
97	54.602	98.773	10.18	69.214	0.848	0.64	30000.0
98	53.939	99.134	9.952	68.754	0.865	0.634	30000.0
99	54.993	98.624	10.247	69.496	0.843	0.637	40000.0
100	55.366	98.753	10.048	69.469	0.855	0.63	40000.0
