Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_50_6590_01A	981	0.983	193.07	19.681%	28.723	18.879%	0.03755	0.97
TCGA_50_6592_01A	325	0.946	120.529	37.086%	14.968	32.516%	0.13811	0.883
TCGA_50_6593_01A	348	0.937	128.329	36.876%	18.668	34.968%	0.14263	0.884
TCGA_50_6595_01A	93	0.865	62.525	67.231%	8.887	51.224%	0.44148	0.81
TCGA_53_7624_01A	903	0.985	169.471	18.768%	23.247	17.287%	0.04964	0.972
TCGA_53_7813_01A	177	0.883	84.612	47.803%	13.738	47.26%	0.24662	0.805
TCGA_55_6543_01A	21	0.728	24.531	116.814%	4.283	68.583%	1.28992	0.684
TCGA_55_6970_01A	188	0.924	83.347	44.334%	11.632	38.86%	0.22146	0.873
TCGA_55_6971_01A	92	0.762	72.382	78.676%	10.037	64.789%	0.55234	0.58
TCGA_55_6979_01A	125	0.861	81.337	65.07%	11.741	50.952%	0.41068	0.793
TCGA_55_6981_01A	55	0.816	48.028	87.324%	6.471	57.878%	0.67761	0.744
TCGA_55_6985_01A	509	0.965	153.01	30.061%	21.445	26.411%	0.10167	0.939
TCGA_55_7281_01A	497	0.95	169.346	34.074%	23.043	31.165%	0.12892	0.904
TCGA_55_7573_01A	57	0.75	52.263	91.689%	6.914	66.224%	0.68146	0.606
TCGA_55_7574_01A	284	0.951	116.141	40.895%	17.308	31.056%	0.19444	0.932
TCGA_55_7725_01A	157	0.879	87.154	55.512%	12.788	48.026%	0.27133	0.806
TCGA_55_7726_01A	122	0.93	66.709	54.68%	11.113	36.88%	0.34305	0.914
TCGA_55_7728_01A	108	0.878	66.078	61.183%	9.389	48.038%	0.35957	0.817
TCGA_55_7911_01A	261	0.938	97.33	37.291%	13.179	34.694%	0.16753	0.874
TCGA_55_7914_01A	204	0.883	108.937	53.4%	14.675	46.974%	0.26084	0.777
TCGA_55_7995_01A	754	0.97	193.32	25.639%	26.551	24.125%	0.06855	0.941
TCGA_55_8096_01A	167	0.922	75.492	45.205%	10.197	38.791%	0.23558	0.863
TCGA_55_8097_01A	122	0.856	76.099	62.376%	10.649	51.716%	0.45355	0.761
TCGA_55_8203_01A	480	0.954	159.985	33.33%	22.529	30.149%	0.11934	0.917
TCGA_55_8208_01A	387	0.984	108.964	28.156%	13.894	17.747%	0.11739	0.979
TCGA_55_8299_01A	235	0.933	94.931	40.396%	13.3	36.211%	0.18539	0.88
TCGA_55_8506_01A	1897	0.993	250.224	13.191%	37.034	12.071%	0.01751	0.988
TCGA_55_8510_01A	359	0.959	109.596	30.528%	15.945	28.316%	0.10058	0.928
TCGA_55_8511_01A	641	0.976	155.644	24.281%	21.673	21.852%	0.07014	0.957
TCGA_55_8616_01A	628	0.973	164.764	26.236%	23.708	23.333%	0.07184	0.955
TCGA_55_A48X_01A	458	0.972	137.482	30.018%	18.239	23.798%	0.1095	0.955
TCGA_55_A48Z_01A	64	0.773	55.276	86.369%	7.349	63.486%	0.64085	0.641
TCGA_55_A492_01A	332	0.941	126.394	38.07%	16.798	33.896%	0.15505	0.887
TCGA_55_A493_01A	346	0.945	131.046	37.875%	17.964	32.952%	0.15706	0.903
TCGA_55_A494_01A	272	0.943	106.003	38.972%	14.271	33.215%	0.16055	0.901
TCGA_62_A46O_01A	1039	0.984	205.565	19.785%	27.657	17.768%	0.04465	0.97
TCGA_62_A46R_01A	189	0.87	99.478	52.634%	15.074	49.403%	0.28524	0.772
TCGA_64_1679_01A	566	0.969	152.925	27.019%	22.533	24.769%	0.09539	0.947
TCGA_64_1681_01A	84	0.828	60.733	72.301%	8.129	56.095%	0.48459	0.718
TCGA_64_5781_01A	1233	0.983	237.948	19.298%	34.914	18.679%	0.03618	0.968
TCGA_67_3770_01A	241	0.926	98.038	40.68%	13.855	37.667%	0.20337	0.863
TCGA_67_3774_01A	122	0.863	72.785	59.66%	9.762	50.614%	0.34809	0.752
TCGA_67_6217_01A	212	0.925	94.668	44.655%	13.248	37.96%	0.21627	0.876
TCGA_69_7973_01A	278	0.932	108.886	39.168%	16.991	36.274%	0.14855	0.89
TCGA_69_7974_01A	572	0.957	180.982	31.64%	25.739	28.988%	0.09485	0.924
TCGA_69_7979_01A	1677	0.993	232.429	13.86%	33.752	11.839%	0.02461	0.989
TCGA_69_7980_01A	941	0.98	213.517	22.69%	28.844	19.752%	0.05462	0.965
TCGA_73_4662_01A	232	0.939	95.066	40.977%	12.171	34.37%	0.2194	0.887
TCGA_73_4666_01A	410	0.96	120.674	29.433%	17.153	27.973%	0.09036	0.924
TCGA_73_4670_01A	391	0.932	150.726	38.549%	20.878	36.36%	0.14528	0.863
TCGA_73_7498_01A	130	0.838	87.206	67.082%	12.064	54.836%	0.4036	0.732
TCGA_78_7145_01A	219	0.901	110.008	50.232%	15.476	43.478%	0.24868	0.83
TCGA_78_7146_01A	420	0.957	128.649	30.631%	19.079	28.868%	0.11289	0.925
TCGA_78_7147_01A	387	0.948	133.691	34.545%	17.737	31.955%	0.12577	0.892
TCGA_78_7153_01A	126	0.854	82.293	65.312%	10.943	52.051%	0.41088	0.753
TCGA_78_7158_01A	266	0.942	102.188	38.417%	14.028	33.61%	0.16882	0.898
TCGA_78_7159_01A	330	0.955	116.664	35.353%	15.251	29.829%	0.12481	0.919
TCGA_78_7161_01A	209	0.894	105.045	50.261%	14.839	44.884%	0.2598	0.81
TCGA_78_7220_01A	962	0.981	207.171	21.535%	27.929	19.693%	0.05162	0.965
TCGA_83_5908_01A	272	0.944	108.722	39.971%	16.271	33.007%	0.18977	0.917
TCGA_86_6851_01A	965	0.974	225.416	23.359%	31.85	22.513%	0.05677	0.95
TCGA_86_7954_01A	243	0.903	115.326	47.459%	16.709	43.042%	0.22674	0.83
TCGA_86_8056_01A	297	0.96	114.705	38.621%	18.203	28.038%	0.16912	0.949
TCGA_86_8074_01A	72	0.77	63.394	88.047%	8.154	64.064%	0.67925	0.633
TCGA_91_6830_01A	252	0.985	85.496	33.927%	13.142	17.984%	0.17461	0.983
TCGA_91_6836_01A	499	0.968	134.777	27.009%	18.884	25.237%	0.09627	0.939
TCGA_91_6840_01A	144	0.964	64.958	45.11%	9.17	26.763%	0.29837	0.955
TCGA_91_6847_01A	92	0.822	68.0	73.913%	9.142	57.819%	0.5467	0.714
TCGA_95_7039_01A	1392	0.985	241.577	17.355%	35.616	17.04%	0.03037	0.973
TCGA_95_7043_01A	1155	0.988	204.799	17.732%	29.17	15.61%	0.0394	0.98
TCGA_95_7948_01A	162	0.974	65.445	40.398%	15.443	26.407%	0.18413	0.973
TCGA_95_A4VK_01A	309	0.95	118.582	38.376%	15.663	31.332%	0.16822	0.915
TCGA_95_A4VN_01A	571	0.967	161.435	28.272%	22.437	25.345%	0.07701	0.942
TCGA_95_A4VP_01A	148	0.886	77.436	52.322%	11.411	46.508%	0.28048	0.809
TCGA_97_7547_01A	198	0.902	104.404	52.729%	14.956	43.502%	0.30283	0.849
TCGA_97_7553_01A	47	0.709	50.459	107.36%	8.099	70.761%	0.87691	0.633
TCGA_97_7941_01A	97	0.882	56.733	58.488%	8.363	47.422%	0.35072	0.824
TCGA_97_8175_01A	30	0.565	39.527	131.757%	6.075	82.67%	1.29115	0.425
TCGA_97_A4M0_01A	466	0.966	129.143	27.713%	18.646	25.847%	0.09175	0.939
TCGA_97_A4M1_01A	47	0.744	43.873	93.347%	6.872	67.064%	0.88187	0.656
TCGA_97_A4M3_01A	241	0.932	101.647	42.177%	14.547	36.153%	0.18777	0.89
TCGA_99_7458_01A	516	0.972	141.187	27.362%	19.097	23.507%	0.08156	0.952
TCGA_J2_8194_01A	166	0.883	81.24	48.94%	11.561	46.886%	0.28103	0.764
TCGA_J2_A4AD_01A	381	0.953	137.603	36.116%	21.559	31.199%	0.15741	0.933
TCGA_J2_A4AG_01A	96	0.827	67.189	69.989%	9.494	56.337%	0.47654	0.725
TCGA_L4_A4E5_01A	396	0.954	136.308	34.421%	19.428	30.1%	0.12336	0.922
TCGA_L9_A443_01A	292	0.926	121.307	41.543%	17.049	37.821%	0.19721	0.864
TCGA_L9_A444_01A	643	0.972	165.741	25.776%	25.85	23.992%	0.07778	0.956
TCGA_MP_A4T4_01A	443	0.952	151.775	34.261%	21.464	30.786%	0.12102	0.917
TCGA_MP_A4T9_01A	42	0.695	44.592	106.171%	6.299	72.254%	0.85215	0.576
TCGA_MP_A4TF_01A	497	0.971	148.568	29.893%	18.734	24.143%	0.10928	0.948
TCGA_MP_A4TH_01A	131	0.837	85.159	65.007%	10.99	54.745%	0.39056	0.679
TCGA_NJ_A4YQ_01A	1298	0.99	212.019	16.334%	29.233	14.118%	0.03219	0.983
TCGA_NJ_A55O_01A	163	0.903	88.852	54.51%	13.279	43.242%	0.28309	0.861
TCGA_O1_A52J_01A	199	0.922	91.551	46.006%	12.098	39.026%	0.23902	0.859
