MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
2:Ins:R:4	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
2:Ins:R:5	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
3:Ins:R:0	0.04785163591907349	1.981416723538132e-05	1.554005082198273e-05	0.00042565049759360816	0.014452506239797458	1.87140226273641e-05	0.0037373874248532958	0.0022418134998451935
3:Ins:R:1	9.016633971682245e-05	0.012391544823466915	0.00561495838836853	0.004495655930432321	0.028349327626536934	0.00823608161138509	0.003516388803736845	0.004454703326475737
3:Ins:R:2	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
3:Ins:R:3	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
3:Ins:R:4	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
3:Ins:R:5	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
4:Ins:R:0	0.03539819800024475	2.057209229860746e-05	1.5984535280965106e-05	0.0009367536469041226	0.010878624796130226	1.9366592173355457e-05	0.002424168656707479	0.0011310434395636548
4:Ins:R:1	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
4:Ins:R:2	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
4:Ins:R:3	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
4:Ins:R:4	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
4:Ins:R:5	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
5:Ins:R:0	0.6760904863476753	0.003329008908428945	0.008915373764439918	0.015450741475911562	0.07595496324267353	0.003581677623597534	0.04700867911660978	0.003935207312061625
5:Ins:R:1	8.576485687335412e-07	0.005847098762767486	0.014115197815811437	0.023783750992157016	0.005732006626976533	0.12989513722548082	0.04604848723583385	0.044478657173704646
5:Ins:R:2	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
