NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
48	2.218	155.268	1.268	89.621	1.711	0.418	20000.0
49	2.057	149.931	1.098	85.319	1.631	0.481	20000.0
50	1.752	136.692	0.909	79.107	1.503	0.537	20000.0
51	2.125	153.936	1.095	87.893	1.681	0.447	20000.0
52	2.044	148.602	1.107	86.837	1.608	0.466	30000.0
53	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
54	2.244	157.916	1.173	88.432	1.752	0.436	20000.0
55	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
56	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
57	1.951	147.279	0.998	84.614	1.59	0.492	20000.0
58	2.045	152.614	1.114	87.843	1.66	0.439	20000.0
59	2.044	148.601	1.158	86.27	1.609	0.467	20000.0
60	2.057	149.931	1.098	85.319	1.631	0.481	20000.0
61	1.845	139.342	0.986	79.281	1.551	0.532	20000.0
62	2.231	156.586	1.203	88.563	1.729	0.432	20000.0
63	2.218	155.268	1.268	89.621	1.711	0.418	20000.0
64	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
65	2.057	149.931	1.098	85.319	1.631	0.481	20000.0
66	2.057	149.931	1.098	85.319	1.631	0.481	20000.0
67	1.779	140.681	0.939	81.544	1.548	0.519	20000.0
68	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
69	2.125	153.936	1.095	87.893	1.681	0.447	20000.0
70	1.951	147.279	0.998	84.614	1.59	0.492	20000.0
71	1.832	138.022	1.007	79.736	1.509	0.53	20000.0
72	1.898	145.952	1.072	84.87	1.569	0.484	20000.0
73	2.072	152.609	1.184	88.372	1.667	0.435	20000.0
74	2.044	148.601	1.158	86.27	1.609	0.467	20000.0
75	1.938	147.273	1.025	85.323	1.617	0.478	20000.0
76	2.138	153.936	1.141	88.705	1.681	0.436	20000.0
77	1.898	145.952	1.072	84.87	1.569	0.484	20000.0
78	1.898	145.952	1.072	84.87	1.569	0.484	20000.0
79	1.872	142.012	1.012	83.373	1.547	0.507	30000.0
80	2.044	148.601	1.158	86.27	1.609	0.467	20000.0
81	2.138	153.936	1.141	88.705	1.681	0.436	20000.0
82	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
83	2.072	152.609	1.184	88.372	1.667	0.435	30000.0
84	1.685	135.363	0.945	78.443	1.489	0.535	20000.0
85	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
86	1.726	139.362	0.98	81.022	1.515	0.521	20000.0
87	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
88	2.057	149.931	1.098	85.319	1.631	0.481	20000.0
89	2.218	155.269	1.219	90.29	1.71	0.416	20000.0
90	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
91	2.218	155.268	1.268	89.621	1.711	0.418	20000.0
92	1.832	138.023	0.953	80.329	1.508	0.531	20000.0
93	2.044	148.602	1.107	86.837	1.608	0.466	20000.0
94	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
95	2.044	148.602	1.107	86.837	1.608	0.466	20000.0
96	1.872	142.012	1.012	83.373	1.547	0.507	20000.0
97	1.832	138.023	0.953	80.329	1.508	0.531	20000.0
98	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
99	2.258	159.245	1.184	88.949	1.781	0.427	30000.0
100	1.898	145.952	1.072	84.87	1.569	0.484	20000.0
