MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
3:Ins:R:3	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
3:Ins:R:4	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
3:Ins:R:5	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
4:Ins:R:0	0.04112980922468069	1.933670268840615e-05	1.7163287798211967e-05	1.999727001020801e-05	0.0023532947520425295
4:Ins:R:1	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
4:Ins:R:2	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
4:Ins:R:3	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
4:Ins:R:4	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
4:Ins:R:5	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
5:Ins:R:0	0.6036303827166557	1.0023114671615758e-05	1.0348353029705512e-05	0.008538123619401839	0.012330609233629821
5:Ins:R:1	3.50670257710521e-07	0.012232556821013594	0.04198590319848457	0.06819065838882991	0.039754409345283515
5:Ins:R:2	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
5:Ins:R:3	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
5:Ins:R:4	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
5:Ins:R:5	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
2:Del:M:1	0.009640810860398972	0.01983524445156116	0.011774155955296224	0.04098005264925519	0.024028762980598656
3:Del:M:1	1.4739559620124964e-06	0.009656993446269553	0.00838263975636437	0.0020174556067922822	0.008808679020130512
3:Del:M:2	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
4:Del:M:1	9.368440673895862e-07	0.005994525028695534	0.015154154623129443	0.021184699509631172	0.017386600948836987
4:Del:M:2	1.5982846194617651e-06	0.006349553221834867	0.005072316995447182	0.011173623756621964	0.00592451627346918
4:Del:M:3	2.9155455274576527e-06	2.506998665012361e-05	2.113494164404983e-05	2.6325271383029757e-05	2.4588770038462826e-05
5:Del:M:1	0.019199409413509644	0.034801333838420254	0.04093134529469004	0.030718225303750443	0.2575206620215658
5:Del:M:2	5.692812209900921e-07	0.02261135869266525	0.035040612108449526	0.017836804694471162	0.009660291484046866
5:Del:M:3	0.0024548910213781027	0.003375587292302953	0.003640795270544004	0.006764179827582666	0.009325470811658078
5:Del:M:4	2.915545522910179e-06	2.5069986631933715e-05	2.113494186232856e-05	2.632527134664997e-05	2.4588769911133568e-05
5:Del:M:5	2.915545522910179e-06	2.5069986631933715e-05	2.113494186232856e-05	2.632527134664997e-05	2.4588769911133568e-05
