NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
81	145.466	56.445	21.977	44.955	0.381	0.783	40000.0
82	142.046	55.334	21.627	45.386	0.376	0.782	20000.0
83	146.44	56.403	22.441	45.619	0.394	0.779	20000.0
84	147.017	55.492	22.753	45.045	0.353	0.796	30000.0
85	145.978	55.718	22.396	45.157	0.365	0.785	30000.0
86	143.487	54.311	21.918	45.267	0.357	0.788	40000.0
87	142.6	54.922	21.355	43.98	0.36	0.794	30000.0
88	141.337	55.056	21.39	44.279	0.377	0.789	20000.0
89	145.252	56.219	21.727	44.517	0.378	0.787	40000.0
90	143.066	54.738	21.579	44.479	0.357	0.795	30000.0
91	143.931	52.754	21.692	42.438	0.33	0.819	20000.0
92	139.073	53.64	21.478	43.805	0.358	0.792	40000.0
93	143.264	54.44	22.077	44.851	0.36	0.787	20000.0
94	146.308	55.2	22.215	44.583	0.374	0.788	30000.0
95	141.857	56.564	21.483	45.169	0.386	0.775	30000.0
96	144.325	56.041	22.059	45.604	0.372	0.773	30000.0
97	144.996	54.967	22.091	44.441	0.353	0.797	30000.0
98	140.92	53.786	21.311	43.961	0.331	0.805	40000.0
99	143.535	55.984	22.42	45.511	0.376	0.775	30000.0
100	137.694	54.002	20.94	43.575	0.362	0.803	30000.0
