MutationType	ID83A	ID83B	ID83C
3:Ins:R:3	6.439057035549922e-06	7.144887263166311e-06	9.216257788011716e-06
3:Ins:R:4	6.439057026454975e-06	7.144887345020834e-06	9.216257788011716e-06
3:Ins:R:5	6.439057035549922e-06	7.144887263166311e-06	9.216257788011716e-06
4:Ins:R:0	0.001578936567050846	0.0049585918734806	0.005883874993236305
4:Ins:R:1	0.0060032625471495744	0.002986940041313488	0.0035200131340263853
4:Ins:R:2	6.439057026454975e-06	7.144887345020834e-06	9.216257788011716e-06
4:Ins:R:3	6.439057035549922e-06	7.144887263166311e-06	9.216257788011716e-06
4:Ins:R:4	6.439057026454975e-06	7.144887345020834e-06	9.216257788011716e-06
4:Ins:R:5	6.439057035549922e-06	7.144887263166311e-06	9.216257788011716e-06
5:Ins:R:0	0.03441426169999715	0.010249812238747076	0.04037340051361525
5:Ins:R:1	0.00606387230002241	0.021441848763752772	0.013470609296751946
5:Ins:R:2	6.439057026454975e-06	7.144887345020834e-06	9.216257788011716e-06
5:Ins:R:3	6.439057035549922e-06	7.144887263166311e-06	9.216257788011716e-06
5:Ins:R:4	6.439057026454975e-06	7.144887345020834e-06	9.216257788011716e-06
5:Ins:R:5	6.439057035549922e-06	7.144887263166311e-06	9.216257788011716e-06
2:Del:M:1	0.032456834117128866	0.05768895809137575	0.03108257655114146
3:Del:M:1	0.0014037126605805383	0.0028793475399254477	0.008090889092072758
3:Del:M:2	0.0010016285480266163	0.004326500208661059	0.004352639750070466
4:Del:M:1	6.439057035549922e-06	7.144887263166311e-06	9.216257788011716e-06
4:Del:M:2	6.439057026454975e-06	7.144887345020834e-06	9.216257788011716e-06
4:Del:M:3	0.0008600100838555136	0.007379527246511657	0.002190606953297447
5:Del:M:1	0.011674822729905826	0.02531122778609152	0.04941686031709765
5:Del:M:2	0.009116053984072323	0.009677475791809656	0.010015517138464993
5:Del:M:3	0.0056929660182257	0.005815406675024093	0.026005992201344696
5:Del:M:4	0.002054165854639223	0.0030373586447672097	0.002675936573996296
5:Del:M:5	6.439057026454975e-06	7.144887345020834e-06	9.216257788011716e-06
