NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
48	43.562	81.902	8.194	59.708	0.629	0.731	20000.0
49	44.791	85.166	8.633	60.907	0.672	0.723	20000.0
50	42.69	85.766	8.43	61.688	0.672	0.72	30000.0
51	41.583	82.595	7.97	59.195	0.634	0.742	30000.0
52	40.739	82.257	7.82	58.245	0.657	0.738	20000.0
53	42.442	79.798	8.077	58.203	0.59	0.764	20000.0
54	43.846	83.045	8.419	60.335	0.622	0.741	20000.0
55	42.061	84.224	8.003	59.787	0.686	0.717	30000.0
56	40.401	80.028	7.924	58.731	0.61	0.749	20000.0
57	42.226	83.833	8.315	60.559	0.668	0.726	20000.0
58	42.259	84.536	8.095	59.572	0.69	0.73	30000.0
59	43.447	85.98	8.402	61.113	0.68	0.71	20000.0
60	46.781	88.294	8.946	64.609	0.683	0.689	30000.0
61	42.594	84.122	8.186	59.873	0.656	0.728	50000.0
62	41.965	82.186	7.982	59.177	0.668	0.733	20000.0
63	41.636	81.52	8.117	59.223	0.637	0.734	30000.0
64	44.05	85.733	8.358	61.202	0.687	0.712	50000.0
65	42.753	84.52	8.189	60.432	0.657	0.726	40000.0
66	41.368	80.765	7.9	57.161	0.634	0.755	30000.0
67	44.079	85.625	8.476	61.051	0.676	0.716	20000.0
68	43.877	81.9	8.327	59.829	0.628	0.734	40000.0
69	41.424	81.716	7.98	58.712	0.632	0.745	30000.0
70	41.966	82.784	7.992	59.914	0.673	0.717	30000.0
71	42.788	82.809	8.319	59.577	0.649	0.74	20000.0
72	41.554	84.022	8.187	59.612	0.689	0.725	20000.0
73	41.251	80.658	7.873	58.218	0.637	0.746	20000.0
74	42.859	85.673	8.124	60.466	0.681	0.728	30000.0
75	43.775	82.855	8.308	59.967	0.642	0.733	20000.0
76	42.886	82.409	8.116	59.82	0.641	0.733	30000.0
77	42.569	82.613	8.378	59.977	0.654	0.724	20000.0
78	41.059	82.63	7.915	59.335	0.668	0.726	30000.0
79	42.302	82.007	8.042	59.103	0.661	0.73	20000.0
80	42.936	83.682	8.162	59.145	0.646	0.741	30000.0
81	42.657	83.017	8.162	60.775	0.649	0.714	30000.0
82	43.198	84.115	8.437	60.172	0.64	0.735	20000.0
83	43.005	80.981	8.304	59.603	0.626	0.734	20000.0
84	43.6	82.772	8.198	58.683	0.644	0.752	20000.0
85	40.346	81.336	7.862	58.164	0.649	0.744	20000.0
86	41.931	80.623	8.065	59.153	0.621	0.739	20000.0
87	43.906	83.02	8.356	60.855	0.638	0.726	40000.0
88	42.159	81.481	8.286	58.981	0.653	0.736	40000.0
89	42.925	86.436	8.143	61.44	0.688	0.708	20000.0
90	42.994	84.212	8.063	59.525	0.66	0.737	20000.0
91	41.394	83.005	8.135	60.073	0.647	0.723	40000.0
92	42.781	82.827	8.034	59.339	0.63	0.738	20000.0
93	43.497	84.785	8.471	61.126	0.656	0.727	20000.0
94	41.765	79.863	7.967	58.527	0.612	0.742	20000.0
95	42.601	81.593	8.368	59.312	0.629	0.744	40000.0
96	41.816	83.677	8.19	60.271	0.653	0.725	20000.0
97	42.847	83.594	8.48	61.0	0.653	0.72	20000.0
98	42.384	81.61	8.226	58.739	0.632	0.75	20000.0
99	42.097	82.019	8.233	59.594	0.646	0.745	20000.0
100	41.731	82.609	8.063	59.285	0.636	0.748	20000.0
