NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
51	3.321	46.462	1.514	35.69	0.31	0.904	20000.0
52	2.536	41.135	1.176	31.377	0.331	0.916	20000.0
53	2.481	36.361	1.091	26.438	0.238	0.949	30000.0
54	2.616	37.732	1.198	29.904	0.236	0.941	20000.0
55	3.289	56.523	1.566	40.526	0.409	0.869	40000.0
56	2.574	37.938	1.148	29.223	0.233	0.942	20000.0
57	2.737	45.058	1.307	33.603	0.306	0.901	30000.0
58	3.391	51.379	1.658	38.093	0.355	0.903	30000.0
59	4.283	67.55	1.949	49.098	0.478	0.836	20000.0
60	3.365	58.82	1.55	42.087	0.44	0.866	30000.0
61	3.427	47.799	1.644	39.434	0.274	0.911	20000.0
62	2.527	40.312	1.266	33.435	0.299	0.894	250000.0
63	2.747	42.341	1.355	32.448	0.259	0.924	20000.0
64	3.833	62.028	1.727	46.528	0.45	0.849	30000.0
65	2.148	31.771	1.078	23.406	0.195	0.965	20000.0
66	3.589	55.732	1.535	41.394	0.374	0.897	20000.0
67	4.09	61.366	1.892	44.522	0.413	0.866	20000.0
68	3.221	50.565	1.427	35.417	0.397	0.888	30000.0
69	3.617	53.896	1.612	40.833	0.366	0.886	30000.0
70	3.405	52.622	1.543	39.093	0.356	0.89	20000.0
71	3.0	46.995	1.431	35.851	0.35	0.895	20000.0
72	3.945	57.568	1.716	44.098	0.403	0.871	20000.0
73	2.963	46.866	1.488	35.958	0.362	0.877	90000.0
74	3.441	53.306	1.538	37.844	0.354	0.902	30000.0
75	3.284	49.929	1.599	37.167	0.318	0.902	30000.0
76	3.012	45.087	1.401	35.227	0.34	0.899	30000.0
77	2.311	35.422	1.09	27.775	0.263	0.921	40000.0
78	3.138	43.822	1.514	33.048	0.312	0.922	20000.0
79	3.5	47.609	1.63	35.029	0.301	0.935	20000.0
80	3.784	59.679	1.824	45.667	0.4	0.871	20000.0
81	2.844	45.059	1.281	35.267	0.347	0.908	30000.0
82	3.53	54.334	1.667	44.199	0.346	0.883	20000.0
83	3.216	51.84	1.575	38.481	0.443	0.872	100000.0
84	3.498	53.295	1.629	39.801	0.349	0.897	20000.0
85	3.033	48.466	1.457	35.362	0.342	0.895	20000.0
86	2.988	44.526	1.505	36.199	0.249	0.911	20000.0
87	3.629	52.264	1.645	39.884	0.339	0.885	20000.0
88	2.693	41.087	1.246	31.187	0.318	0.923	40000.0
89	2.815	38.696	1.33	29.263	0.242	0.938	30000.0
90	3.794	61.206	1.757	44.838	0.414	0.857	30000.0
91	3.924	63.226	1.672	45.449	0.485	0.841	40000.0
92	3.509	52.974	1.591	37.907	0.396	0.897	20000.0
93	3.277	47.202	1.462	36.257	0.355	0.9	20000.0
94	3.138	49.589	1.438	35.842	0.34	0.906	30000.0
95	3.332	52.243	1.491	40.363	0.343	0.899	20000.0
96	3.707	50.236	1.685	38.069	0.314	0.906	40000.0
97	3.101	53.916	1.386	39.191	0.44	0.863	50000.0
98	2.844	43.274	1.251	30.372	0.306	0.922	40000.0
99	3.235	48.056	1.535	39.526	0.309	0.904	20000.0
100	3.448	52.592	1.639	38.492	0.364	0.905	20000.0
