MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:1	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Del:R:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Del:R:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Del:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Del:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Del:R:0	0.025729564215238837	0.8119373592734337	0.019759557601672	0.01956639935130439	0.004447078606803207	0.007542207698635366	0.008073180257618755	0.008551231904786351	0.04007591065345656	0.060624601541045424
5:Del:R:1	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Del:R:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Del:R:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Del:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Del:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
2:Ins:R:0	0.037928648252245976	5.195661501802718e-06	0.39676706973358705	0.007085304713670764	0.003224149773904089	6.68469713221299e-06	0.0032207943341853993	0.012412172161352543	0.004594925702165074	0.08315744082864297
2:Ins:R:1	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
2:Ins:R:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
2:Ins:R:3	8.78751270143585e-06	0.006142840435932158	0.000713950092081177	0.006935297262297695	0.004898272443783753	2.0056109478900906e-05	0.02309266617098956	0.00035563549028665874	0.025953993574910895	0.004024994129551658
2:Ins:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
2:Ins:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Ins:R:0	0.026221018708303633	2.0441422755084205e-05	0.014071183162490683	1.4285249726526672e-05	2.120576080187675e-05	1.8038830892237455e-05	0.0015076507501449044	1.809226970635791e-05	1.923357279792981e-05	0.04052298046718448
