NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
84	6.108	104.708	2.292	63.345	1.282	0.687	30000.0
85	5.767	100.153	2.163	60.662	1.232	0.708	20000.0
86	5.821	98.241	2.21	60.613	1.169	0.727	30000.0
87	5.328	91.63	1.993	54.341	1.107	0.746	30000.0
88	6.009	101.673	2.27	61.626	1.198	0.717	20000.0
89	5.611	95.128	2.093	57.949	1.182	0.72	40000.0
90	6.01	100.999	2.178	59.887	1.212	0.724	40000.0
91	5.611	99.198	2.08	59.219	1.24	0.705	40000.0
92	6.017	102.355	2.332	62.02	1.221	0.727	40000.0
93	5.763	99.863	2.251	62.617	1.177	0.716	20000.0
94	5.872	102.013	2.24	61.411	1.274	0.709	20000.0
95	5.729	101.603	2.215	60.136	1.277	0.715	30000.0
96	5.519	91.943	2.072	55.566	1.125	0.738	20000.0
97	5.916	98.073	2.205	59.145	1.191	0.729	30000.0
98	5.861	100.312	2.245	60.748	1.207	0.717	30000.0
99	5.644	95.633	2.091	57.782	1.154	0.724	20000.0
100	6.377	109.267	2.453	67.012	1.326	0.667	40000.0
