MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
2:Ins:R:3	0.00017829944937545862	1.839547897075633e-07	0.0005558664212821896	1.2039349443071502e-06	0.0009482217884399801	0.0008860401211592261	0.001237052809397028
2:Ins:R:4	4.598698890845299e-06	2.2707278034328483e-07	0.00018412588976303822	0.0031722283535276573	5.915741324429291e-06	5.018151277852212e-05	4.117330640156069e-05
2:Ins:R:5	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
3:Ins:R:0	0.00028573464411445925	0.06712584733963013	0.0009342675995377569	4.3149321335533844e-07	0.0022039370882549745	5.321553054855599e-06	0.00011531773546632706
3:Ins:R:1	0.0013293769500842246	1.2079534683850923e-07	0.001808667911887909	0.0007219818556485791	0.003960306968449459	0.001780870373667085	0.0018558041635060364
3:Ins:R:2	0.00097849234505361	1.7686825319440657e-07	6.689294905434906e-05	0.0004654781027056032	0.0005382422645546115	0.0011260426670918378	0.0007992764158052523
3:Ins:R:3	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
3:Ins:R:4	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
3:Ins:R:5	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
4:Ins:R:0	4.4745768428811065e-06	0.06422148741781712	0.00041347876368106993	5.564479535902223e-07	0.0014537647403507492	0.0006085038606315152	1.2150086604378885e-05
4:Ins:R:1	0.00024504232627322155	0.00032274171665292784	0.0004993989404670174	0.0005425394762654889	0.0016027287028384763	0.002339138015528306	0.0036403761220981322
4:Ins:R:2	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
4:Ins:R:3	0.00035197030254948916	2.4356437162253996e-07	0.0006346434337459073	0.0006047599851961394	0.0008060281667667368	0.0012865219857178545	0.00019411021990663356
4:Ins:R:4	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
4:Ins:R:5	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
5:Ins:R:0	1.6892767941334295e-06	0.6559810554981231	0.006181368772778989	4.687132511982384e-07	0.005412726858626452	0.004262677894755551	5.020954279762945e-06
5:Ins:R:1	0.006990592050697017	5.3553276302409356e-08	0.006007777544867139	0.0029398558615745607	0.013739002440381754	0.03944151385535605	0.029881987910948454
5:Ins:R:2	0.0003687797903671708	1.972860634502638e-07	0.0008176748153016434	0.0004048356994931623	0.0005951294228543702	0.001947191550785874	0.0005133882231803
5:Ins:R:3	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
5:Ins:R:4	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
5:Ins:R:5	6.676058030734566e-06	2.790712175348986e-07	4.698718274767089e-06	1.9136701922661812e-06	7.5152705611003515e-06	9.683583405148966e-06	1.4870911509206052e-05
2:Del:M:1	0.013289756323743233	0.01195164366483624	0.008562461155049413	0.010536338345349207	0.021226800782558827	0.0554266955684102	0.010302467041026745
3:Del:M:1	0.0018477524971810765	0.0028421265841912825	0.003674986401200737	0.0005083381556676514	0.004197085451590397	0.006711466908769523	0.0031879234994676153
3:Del:M:2	2.1460576896501494e-05	0.0030689906570859193	0.0002507270383679838	0.00818599731057759	0.00044339464714909126	0.0009891896184731762	0.0006721970445198622
4:Del:M:1	0.003070312354071829	9.983304686045357e-08	0.0025921540967154457	0.0009930127524058828	0.008365724088478714	0.012796912284825837	0.016846004421846757
4:Del:M:2	0.0008138000405108415	1.5604321943030186e-07	0.000325690587188614	0.00426453141565311	0.0008982474507327965	0.0032894176107186013	0.002460910012681552
4:Del:M:3	0.00031507908151567676	2.0008953193095814e-07	0.0004186190480822916	0.0001808147101391544	0.0002546889844259681	0.000368732606430342	0.0013396564742299687
5:Del:M:1	0.010063327782531814	0.0005046127901920894	0.0021623664146994768	2.2356049925065236e-07	0.03726351976397893	0.16932307065215824	0.09233400699462437
5:Del:M:2	0.0014034567723422242	0.0035042141167570453	0.005700859421662159	0.0014876134767275173	0.010079623775745148	0.011918644361157362	0.013658954571719733
5:Del:M:3	0.0008403152612999421	6.383778871299483e-08	0.0029551889501407656	0.0007746330837154858	0.0030224033096951787	0.013086153957393805	0.016111290218557315
5:Del:M:4	0.00011712316848559112	1.835569922414848e-07	0.0003556076811003095	0.00014870183095258227	0.0019007798992305425	0.0008348122147233994	0.00038457666187696304
5:Del:M:5	6.676058303582977e-06	2.7907121498582653e-07	4.698718216218367e-06	1.9136702024979966e-06	7.515270483509084e-06	9.68358315049045e-06	1.4870911427351529e-05
