NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
47	9.229	82.343	3.134	55.762	0.698	0.799	20000.0
48	9.958	97.808	3.337	64.423	0.926	0.699	30000.0
49	8.7	80.356	3.018	54.831	0.732	0.782	20000.0
50	10.161	90.583	3.274	61.517	0.787	0.748	20000.0
51	9.254	89.586	3.291	61.867	0.82	0.725	20000.0
52	10.709	98.601	3.464	64.368	0.858	0.714	20000.0
53	9.129	86.605	3.115	59.393	0.771	0.754	20000.0
54	9.283	91.445	3.339	61.176	0.847	0.741	40000.0
55	8.772	86.763	3.111	58.654	0.803	0.757	20000.0
56	10.16	93.914	3.615	64.226	0.739	0.745	30000.0
57	10.284	92.452	3.329	62.674	0.803	0.738	20000.0
58	9.64	86.134	3.318	59.219	0.725	0.771	40000.0
59	9.163	86.713	3.185	59.282	0.791	0.758	40000.0
60	9.465	92.944	3.282	64.096	0.86	0.718	40000.0
61	10.404	103.188	3.684	67.839	0.969	0.678	40000.0
62	9.975	95.027	3.326	60.938	0.95	0.719	50000.0
63	9.943	98.067	3.399	64.791	0.968	0.693	20000.0
64	9.494	94.267	3.128	62.96	0.827	0.714	30000.0
65	10.06	98.53	3.363	65.29	0.87	0.69	30000.0
66	8.448	86.489	2.953	58.486	0.72	0.765	20000.0
67	9.832	95.312	3.326	64.123	0.855	0.723	30000.0
68	9.285	92.015	3.137	61.058	0.867	0.751	20000.0
69	10.036	95.423	3.217	63.847	0.886	0.709	20000.0
70	10.536	97.291	3.403	63.784	0.825	0.74	30000.0
71	10.596	89.248	3.362	60.315	0.771	0.777	40000.0
72	9.861	95.443	3.296	64.76	0.845	0.715	20000.0
73	10.299	96.849	3.463	65.845	0.87	0.706	20000.0
74	9.196	97.783	3.438	65.646	0.883	0.686	20000.0
75	8.97	91.871	3.209	62.797	0.811	0.726	30000.0
76	10.637	97.244	3.534	65.145	0.883	0.71	20000.0
77	8.848	81.388	2.983	55.017	0.675	0.811	30000.0
78	10.155	97.07	3.396	64.014	0.876	0.73	30000.0
79	9.46	96.243	3.441	64.044	0.839	0.71	30000.0
80	9.678	93.113	3.4	61.065	0.86	0.724	20000.0
81	9.816	93.501	3.246	63.852	0.84	0.711	20000.0
82	9.283	89.05	3.045	58.781	0.803	0.749	20000.0
83	9.747	95.114	3.443	65.047	0.891	0.702	30000.0
84	8.76	92.701	3.115	61.099	0.878	0.72	20000.0
85	9.222	85.651	3.151	60.925	0.74	0.751	20000.0
86	10.425	97.41	3.335	64.939	0.834	0.722	30000.0
87	9.364	85.154	3.015	58.68	0.73	0.766	20000.0
88	9.59	91.011	3.337	62.528	0.843	0.73	40000.0
89	9.956	100.063	3.433	65.679	0.896	0.685	20000.0
90	11.173	100.674	3.738	67.558	0.919	0.703	20000.0
91	9.902	92.413	3.552	63.105	0.777	0.734	40000.0
92	10.259	95.945	3.436	61.386	0.894	0.718	20000.0
93	9.115	90.961	2.877	60.632	0.803	0.736	20000.0
94	9.65	93.721	3.071	60.269	0.876	0.738	30000.0
95	9.382	92.905	3.26	61.48	0.845	0.73	20000.0
96	9.864	92.083	3.323	60.652	0.809	0.736	20000.0
97	9.738	94.918	3.347	63.51	0.883	0.708	40000.0
98	9.066	84.72	3.045	57.039	0.695	0.79	30000.0
99	9.99	91.12	3.42	61.421	0.787	0.76	20000.0
100	8.991	91.009	3.127	60.091	0.828	0.735	40000.0
