MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
2:Ins:R:5	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
3:Ins:R:0	0.0028245719045156647	0.010645315865606336	0.005619131871703828	0.00119711708636828	0.006009286224787722	0.005631668614302398	0.043158941705881804
3:Ins:R:1	0.0015242278222149252	0.006150518152362778	0.010643067181097771	0.017236281775742556	0.008446573818901584	0.0034981978630968234	0.01659886188325686
3:Ins:R:2	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
3:Ins:R:3	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
3:Ins:R:4	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
3:Ins:R:5	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Ins:R:0	0.00046596981829054583	0.0022195682738089316	0.009714206810629093	0.00287604249033393	0.001574231022571837	0.0016652716480751906	0.009487192182343378
4:Ins:R:1	0.00037745547552134437	5.000295909951546e-06	5.868357775398181e-06	1.1301780693315777e-05	0.0004947402755152553	0.027436896831811736	0.0005502728522753841
4:Ins:R:2	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Ins:R:3	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Ins:R:4	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Ins:R:5	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
5:Ins:R:0	0.0631704726252727	0.033356491661405745	0.01771778927366995	0.0494827934484715	0.02186176440250691	0.012865934944377424	0.01686187547559197
5:Ins:R:1	0.002045456926879959	0.01719171690140712	0.017377493608683993	0.01434024731279237	0.040399589159177435	0.0011624596036893563	0.01028718633284143
5:Ins:R:2	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
5:Ins:R:3	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
