NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
49	11.137	83.365	3.525	56.771	0.806	0.769	40000.0
50	12.566	93.183	3.95	63.044	0.822	0.73	50000.0
51	11.817	86.249	3.791	59.065	0.768	0.756	20000.0
52	10.423	73.798	3.268	50.647	0.699	0.812	20000.0
53	11.435	83.039	3.648	55.882	0.766	0.784	30000.0
54	11.286	80.936	3.58	55.319	0.745	0.791	20000.0
55	11.557	89.388	3.711	60.204	0.798	0.749	50000.0
56	11.647	84.489	3.652	57.097	0.778	0.775	40000.0
57	11.123	79.781	3.572	54.61	0.755	0.792	30000.0
58	11.254	79.389	3.55	55.061	0.739	0.788	20000.0
59	11.509	84.0	3.683	56.146	0.767	0.779	30000.0
60	11.725	85.347	3.717	57.373	0.766	0.775	50000.0
61	11.576	80.4	3.668	54.81	0.715	0.793	30000.0
62	12.055	89.292	3.722	59.205	0.835	0.756	40000.0
63	11.235	79.416	3.508	54.362	0.726	0.789	20000.0
64	11.927	87.077	3.71	58.283	0.809	0.763	20000.0
65	11.262	82.947	3.679	56.531	0.765	0.781	30000.0
66	11.15	83.411	3.536	54.381	0.767	0.79	30000.0
67	11.779	83.258	3.689	56.303	0.748	0.79	20000.0
68	11.311	77.25	3.571	52.912	0.704	0.807	20000.0
69	12.084	90.96	3.921	61.089	0.788	0.751	30000.0
70	11.301	81.809	3.543	55.663	0.755	0.789	30000.0
71	12.116	88.117	3.837	60.23	0.794	0.743	40000.0
72	11.762	85.731	3.699	57.177	0.773	0.786	40000.0
73	10.821	80.146	3.414	54.695	0.722	0.798	20000.0
74	12.009	90.488	3.821	60.221	0.835	0.758	20000.0
75	12.086	90.113	3.815	59.609	0.813	0.765	20000.0
76	10.985	78.182	3.422	52.61	0.711	0.811	20000.0
77	11.899	85.765	3.7	57.335	0.778	0.775	20000.0
78	10.916	79.327	3.416	53.986	0.753	0.796	20000.0
79	11.117	78.588	3.457	52.604	0.72	0.813	20000.0
80	11.093	80.541	3.538	55.106	0.732	0.796	20000.0
81	11.322	78.853	3.63	54.372	0.722	0.798	20000.0
82	11.638	86.508	3.732	59.187	0.774	0.776	20000.0
83	10.838	80.125	3.45	53.625	0.755	0.794	20000.0
84	12.145	87.814	3.915	58.967	0.786	0.766	30000.0
85	12.08	90.736	3.814	60.419	0.805	0.754	20000.0
86	11.925	87.42	3.798	59.995	0.757	0.757	30000.0
87	11.237	79.558	3.515	53.788	0.725	0.8	30000.0
88	11.132	76.039	3.573	52.404	0.691	0.82	30000.0
89	11.247	82.764	3.502	56.627	0.753	0.785	20000.0
90	11.595	86.133	3.781	58.961	0.77	0.769	30000.0
91	11.912	85.293	3.708	57.192	0.755	0.784	20000.0
92	11.371	82.74	3.645	56.44	0.747	0.773	40000.0
93	11.783	87.908	3.73	58.995	0.789	0.761	50000.0
94	10.998	78.667	3.444	53.342	0.728	0.805	20000.0
95	11.027	81.068	3.466	54.828	0.786	0.792	50000.0
96	11.653	82.916	3.807	57.399	0.745	0.77	20000.0
97	10.94	80.732	3.446	54.236	0.759	0.789	20000.0
98	11.332	81.556	3.513	55.512	0.782	0.777	20000.0
99	12.347	91.762	3.933	61.949	0.818	0.738	40000.0
100	11.353	83.401	3.601	56.24	0.787	0.779	30000.0
