NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
45	146.099	55.862	21.827	45.106	0.344	0.812	190000.0
46	146.224	56.094	21.861	45.265	0.351	0.808	70000.0
47	146.659	55.61	22.084	45.345	0.346	0.81	70000.0
48	145.983	55.579	21.986	44.966	0.344	0.813	80000.0
49	146.173	55.881	21.858	45.296	0.346	0.808	60000.0
50	147.862	56.059	22.267	45.745	0.349	0.804	40000.0
51	147.611	55.415	21.87	44.696	0.341	0.817	70000.0
52	148.405	56.336	22.085	45.622	0.349	0.806	50000.0
53	146.596	55.355	21.812	44.907	0.339	0.814	110000.0
54	145.796	55.404	21.925	44.915	0.347	0.813	80000.0
55	147.349	56.195	22.004	45.148	0.347	0.814	50000.0
56	145.09	55.192	21.644	44.704	0.341	0.815	60000.0
57	144.834	55.773	21.757	45.153	0.352	0.808	40000.0
58	146.176	55.696	21.806	45.125	0.345	0.811	80000.0
59	147.854	56.066	22.221	45.889	0.345	0.806	50000.0
60	145.671	55.65	21.951	45.048	0.346	0.813	90000.0
61	147.598	55.837	21.984	44.858	0.345	0.817	80000.0
62	145.25	55.349	21.728	44.946	0.343	0.813	120000.0
63	147.732	56.162	22.177	45.349	0.347	0.81	100000.0
64	147.675	55.974	22.02	45.115	0.351	0.813	40000.0
65	146.054	56.05	21.916	45.013	0.348	0.813	70000.0
66	147.396	55.354	22.201	45.207	0.336	0.813	40000.0
67	147.424	55.827	22.138	45.089	0.348	0.813	80000.0
68	146.76	55.844	21.948	45.022	0.346	0.812	60000.0
69	145.054	56.296	21.648	45.201	0.36	0.806	130000.0
70	147.533	56.066	21.926	45.255	0.343	0.812	80000.0
71	147.741	56.063	21.967	45.078	0.343	0.814	60000.0
72	145.131	55.749	21.889	45.041	0.349	0.813	60000.0
73	145.954	55.924	21.805	45.068	0.347	0.812	80000.0
74	146.689	56.258	21.786	45.219	0.351	0.807	160000.0
75	147.242	56.031	22.042	45.558	0.345	0.806	60000.0
76	144.537	55.236	21.652	44.748	0.346	0.812	60000.0
77	148.533	56.112	22.28	45.503	0.35	0.811	120000.0
78	147.086	55.887	21.76	44.799	0.346	0.815	60000.0
79	147.222	55.834	21.791	44.956	0.345	0.812	50000.0
80	146.526	54.803	22.025	44.618	0.337	0.818	60000.0
81	144.772	55.504	21.434	44.494	0.342	0.815	60000.0
82	147.04	56.159	22.056	45.402	0.349	0.81	80000.0
83	149.226	56.332	22.604	45.69	0.347	0.81	110000.0
84	147.126	55.411	22.099	44.902	0.341	0.815	50000.0
85	145.603	55.407	21.773	44.835	0.344	0.815	70000.0
86	146.708	55.866	21.868	45.17	0.348	0.81	70000.0
87	145.112	54.869	21.632	44.321	0.335	0.818	60000.0
88	145.87	55.679	21.92	44.856	0.344	0.815	110000.0
89	147.127	55.855	22.01	45.06	0.341	0.814	60000.0
90	147.535	55.983	22.312	45.464	0.342	0.809	60000.0
91	145.601	55.374	21.838	44.925	0.34	0.812	80000.0
92	146.313	55.775	21.691	44.951	0.345	0.813	90000.0
93	148.293	55.979	22.087	45.583	0.346	0.807	100000.0
94	145.002	55.461	21.591	44.847	0.342	0.814	80000.0
95	147.439	55.587	22.217	45.197	0.341	0.813	60000.0
96	146.728	55.942	21.964	45.226	0.349	0.809	70000.0
97	144.972	55.082	21.663	44.42	0.338	0.819	100000.0
98	145.11	55.5	21.796	44.976	0.347	0.813	60000.0
99	147.121	55.992	22.058	45.114	0.349	0.815	80000.0
100	147.557	56.273	22.231	45.846	0.344	0.804	90000.0
