NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
73	1.888	26.885	1.044	22.767	0.164	0.948	50000.0
74	2.34	42.625	1.105	31.218	0.279	0.91	40000.0
75	2.03	31.578	1.073	26.724	0.196	0.94	120000.0
76	1.734	23.956	0.858	20.305	0.127	0.964	20000.0
77	1.547	24.262	0.815	20.524	0.14	0.953	30000.0
78	2.043	28.759	1.135	24.705	0.163	0.955	90000.0
79	1.465	26.519	0.748	21.595	0.176	0.964	30000.0
80	1.998	31.666	0.967	24.422	0.182	0.956	20000.0
81	2.07	32.479	1.051	28.653	0.196	0.94	40000.0
82	1.979	28.191	0.959	24.138	0.154	0.958	50000.0
83	2.16	36.682	1.165	30.159	0.293	0.905	20000.0
84	2.051	30.662	1.029	25.162	0.178	0.949	110000.0
85	1.785	29.998	0.882	21.758	0.176	0.964	20000.0
86	1.179	17.579	0.665	16.524	0.09	0.974	30000.0
87	1.715	24.92	0.909	21.914	0.139	0.956	20000.0
88	1.709	23.406	0.877	21.728	0.143	0.961	60000.0
89	1.577	20.302	0.81	17.237	0.103	0.979	30000.0
90	2.184	40.586	1.039	29.076	0.259	0.922	20000.0
91	2.389	45.088	1.144	33.887	0.292	0.908	30000.0
92	2.363	39.582	1.159	31.734	0.286	0.905	20000.0
93	2.22	31.767	1.099	25.989	0.174	0.948	30000.0
94	1.502	24.435	0.797	22.095	0.16	0.954	30000.0
95	2.373	38.452	1.131	29.745	0.224	0.941	40000.0
96	1.932	29.005	0.991	24.816	0.172	0.936	20000.0
97	1.949	34.221	0.975	28.616	0.217	0.929	100000.0
98	1.754	25.289	0.882	22.041	0.144	0.954	320000.0
99	2.537	36.648	1.241	30.974	0.23	0.918	20000.0
100	1.955	29.872	1.032	24.238	0.187	0.948	20000.0
