NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
90	152.215	57.534	22.698	45.917	0.388	0.779	20000.0
91	155.545	57.754	23.686	46.478	0.381	0.779	20000.0
92	147.568	55.846	22.527	45.742	0.369	0.78	30000.0
93	151.678	56.739	22.815	45.947	0.386	0.777	20000.0
94	157.954	57.525	24.091	46.943	0.367	0.782	20000.0
95	150.909	58.046	22.873	46.787	0.402	0.766	40000.0
96	150.985	57.022	23.005	46.325	0.385	0.774	20000.0
97	155.863	57.109	24.116	46.153	0.383	0.786	20000.0
98	151.415	56.023	22.633	45.406	0.354	0.79	40000.0
99	154.074	58.395	23.687	46.934	0.397	0.767	30000.0
100	150.218	57.567	22.91	46.274	0.403	0.769	20000.0
