NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
32	4.649	59.87	1.849	41.435	0.473	0.891	30000.0
33	4.761	72.879	2.118	51.923	0.577	0.825	20000.0
34	5.587	83.515	2.249	57.631	0.632	0.808	20000.0
35	5.781	89.355	2.293	58.35	0.806	0.734	20000.0
36	4.878	73.296	2.077	52.501	0.558	0.821	40000.0
37	5.094	71.83	2.162	50.045	0.566	0.85	20000.0
38	4.66	72.061	2.138	49.559	0.595	0.838	20000.0
39	6.071	91.381	2.531	59.282	0.815	0.742	20000.0
40	4.496	64.887	1.891	45.198	0.516	0.866	20000.0
41	4.935	75.44	2.094	51.134	0.618	0.827	30000.0
42	3.885	52.002	1.647	34.363	0.397	0.909	20000.0
43	4.841	74.808	2.065	49.521	0.604	0.84	20000.0
44	4.533	70.755	2.003	48.761	0.554	0.834	60000.0
45	4.686	74.901	1.957	50.843	0.663	0.816	20000.0
46	4.992	80.183	2.196	54.262	0.717	0.786	20000.0
47	4.205	65.384	1.912	47.592	0.502	0.856	30000.0
48	4.697	75.143	2.074	51.231	0.631	0.809	20000.0
49	5.244	81.666	2.112	54.078	0.707	0.795	20000.0
50	4.665	73.738	1.914	48.083	0.603	0.826	20000.0
51	5.252	73.549	2.129	49.762	0.585	0.845	20000.0
52	4.421	68.558	1.818	46.571	0.574	0.853	20000.0
53	3.85	54.457	1.625	37.517	0.395	0.917	20000.0
54	4.069	56.917	1.711	40.737	0.425	0.899	30000.0
55	5.202	78.118	2.131	51.781	0.664	0.81	20000.0
56	4.126	57.215	1.718	42.101	0.46	0.884	100000.0
57	3.606	56.8	1.58	38.908	0.475	0.888	50000.0
58	5.051	73.135	2.16	48.36	0.591	0.864	20000.0
59	6.301	90.248	2.568	62.4	0.73	0.756	30000.0
60	5.325	83.466	2.187	54.409	0.739	0.795	20000.0
61	4.876	73.76	2.08	51.682	0.561	0.839	30000.0
62	4.451	70.763	2.081	50.436	0.525	0.829	20000.0
63	4.664	71.307	2.109	49.987	0.519	0.845	40000.0
64	5.178	79.878	2.095	54.622	0.71	0.799	30000.0
65	4.072	53.643	1.818	35.975	0.414	0.92	20000.0
66	5.023	76.179	1.996	53.288	0.619	0.827	30000.0
67	6.008	88.287	2.423	56.791	0.776	0.769	20000.0
68	4.949	74.177	2.03	48.375	0.634	0.833	20000.0
69	5.206	77.35	2.193	54.463	0.598	0.819	30000.0
70	4.409	70.924	1.83	47.271	0.653	0.81	20000.0
71	5.163	78.455	2.211	54.116	0.689	0.793	20000.0
72	5.165	74.638	2.084	52.446	0.636	0.814	20000.0
73	5.019	74.656	2.264	51.544	0.575	0.822	30000.0
74	5.457	77.61	2.248	51.269	0.611	0.847	20000.0
75	5.058	72.755	2.156	49.187	0.586	0.838	20000.0
76	5.02	75.526	2.146	52.305	0.602	0.826	40000.0
77	4.649	68.978	1.966	46.692	0.566	0.84	20000.0
78	4.794	70.732	2.081	46.378	0.577	0.86	40000.0
79	4.665	70.372	1.907	46.585	0.585	0.857	20000.0
80	5.565	81.545	2.322	54.257	0.667	0.826	30000.0
81	5.287	75.664	2.107	52.351	0.623	0.839	30000.0
82	4.781	71.677	1.974	52.394	0.567	0.823	40000.0
83	5.382	84.305	2.32	57.255	0.722	0.785	30000.0
84	4.573	72.815	2.034	51.857	0.613	0.824	30000.0
85	4.425	69.864	1.997	47.544	0.567	0.842	30000.0
86	4.569	65.812	2.055	48.419	0.468	0.857	20000.0
87	5.125	78.301	2.175	53.469	0.591	0.819	30000.0
88	3.576	52.716	1.477	36.207	0.46	0.904	30000.0
89	4.398	57.425	1.78	38.751	0.432	0.89	20000.0
90	5.715	85.334	2.367	57.582	0.677	0.791	30000.0
91	5.966	89.447	2.476	62.075	0.791	0.747	30000.0
92	4.891	73.311	2.104	51.333	0.639	0.821	20000.0
93	5.32	81.707	2.23	55.789	0.664	0.803	20000.0
94	5.046	72.676	2.039	47.789	0.584	0.844	20000.0
95	4.941	75.561	2.022	51.899	0.632	0.82	30000.0
96	5.883	81.065	2.378	54.09	0.619	0.827	30000.0
97	5.043	77.971	2.033	53.528	0.706	0.779	20000.0
98	4.517	68.853	1.825	45.957	0.547	0.855	20000.0
99	4.894	71.826	2.12	52.35	0.571	0.833	20000.0
100	4.679	68.158	2.062	46.571	0.523	0.876	20000.0
