NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
50	9.624	169.691	3.726	97.981	2.488	0.241	40000.0
51	9.225	165.484	3.542	96.124	2.405	0.288	20000.0
52	9.151	166.286	3.612	94.352	2.443	0.29	20000.0
53	9.239	162.907	3.253	93.167	2.283	0.328	30000.0
54	9.329	166.696	3.454	95.513	2.377	0.283	20000.0
55	9.561	166.148	3.646	96.254	2.341	0.286	20000.0
56	9.27	165.962	3.445	96.034	2.414	0.266	30000.0
57	9.527	169.441	3.522	96.109	2.449	0.265	20000.0
58	9.322	166.983	3.6	97.604	2.446	0.259	20000.0
59	9.225	165.036	3.499	95.962	2.429	0.271	20000.0
60	9.015	160.508	3.524	95.38	2.262	0.311	20000.0
61	8.771	162.636	3.263	94.429	2.292	0.308	20000.0
62	9.303	166.212	3.526	95.977	2.332	0.269	40000.0
63	9.324	167.591	3.516	97.64	2.496	0.246	20000.0
64	9.684	169.806	3.67	97.451	2.452	0.249	30000.0
65	9.406	171.562	3.716	98.726	2.671	0.212	20000.0
66	8.836	161.02	3.442	94.716	2.235	0.312	30000.0
67	9.095	163.58	3.459	94.76	2.298	0.301	20000.0
68	9.213	163.88	3.45	96.31	2.338	0.283	20000.0
69	9.286	165.201	3.393	94.665	2.349	0.292	20000.0
70	9.053	168.161	3.431	96.597	2.477	0.252	20000.0
71	9.128	165.554	3.458	96.404	2.329	0.267	20000.0
72	9.336	168.032	3.728	98.136	2.495	0.242	20000.0
73	9.24	166.53	3.419	95.164	2.36	0.28	20000.0
74	9.546	169.305	3.729	98.004	2.456	0.236	20000.0
75	9.35	170.237	3.402	95.827	2.491	0.267	20000.0
76	9.427	168.548	3.725	98.217	2.516	0.244	20000.0
77	8.868	164.239	3.242	94.434	2.36	0.287	20000.0
78	9.164	165.334	3.627	97.863	2.432	0.263	20000.0
79	9.051	164.755	3.567	97.437	2.367	0.282	30000.0
80	9.288	165.698	3.508	97.401	2.445	0.26	30000.0
81	9.093	161.249	3.588	95.033	2.255	0.309	20000.0
82	9.502	169.865	3.463	96.576	2.514	0.245	20000.0
83	9.398	170.974	3.589	97.161	2.629	0.238	30000.0
84	9.362	168.732	3.518	96.74	2.506	0.252	20000.0
85	9.552	168.698	3.555	96.566	2.435	0.256	20000.0
86	8.9	164.504	3.25	95.63	2.321	0.3	20000.0
87	9.155	165.997	3.432	95.12	2.356	0.277	20000.0
88	9.075	165.115	3.466	95.202	2.351	0.28	20000.0
89	9.029	165.62	3.238	94.669	2.368	0.29	20000.0
90	9.104	164.159	3.574	94.757	2.298	0.291	20000.0
91	9.082	163.979	3.403	94.309	2.298	0.308	20000.0
92	9.557	170.578	3.488	97.312	2.563	0.231	20000.0
93	9.014	167.069	3.452	96.301	2.417	0.262	20000.0
94	9.26	168.154	3.449	95.772	2.512	0.261	20000.0
95	9.229	169.532	3.607	97.055	2.549	0.244	20000.0
96	9.21	165.455	3.613	95.929	2.446	0.28	20000.0
97	9.393	166.353	3.655	96.815	2.454	0.264	20000.0
98	9.549	168.428	3.615	96.193	2.429	0.256	20000.0
99	9.229	165.976	3.396	95.991	2.443	0.281	20000.0
100	9.462	166.538	3.514	97.17	2.35	0.27	20000.0
