NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
38	4.781	115.983	2.048	72.932	1.082	0.631	20000.0
39	4.391	105.326	1.889	67.709	0.982	0.694	20000.0
40	4.228	101.087	1.867	66.826	0.909	0.702	20000.0
41	4.085	96.709	1.684	64.652	0.927	0.695	30000.0
42	4.532	105.669	2.0	67.805	0.942	0.7	20000.0
43	4.206	99.74	1.853	64.663	0.985	0.709	30000.0
44	4.867	111.374	2.117	71.803	0.997	0.645	40000.0
45	4.724	111.695	2.038	70.877	1.053	0.644	20000.0
46	4.02	96.946	1.762	63.369	0.881	0.722	20000.0
47	4.526	112.307	1.989	71.901	1.059	0.636	30000.0
48	4.762	111.7	2.029	71.438	1.01	0.664	30000.0
49	4.257	103.306	1.906	66.145	0.933	0.689	20000.0
50	4.843	113.499	1.982	68.791	1.105	0.639	30000.0
51	4.477	109.977	1.904	70.261	1.049	0.654	20000.0
52	4.615	108.397	2.105	69.266	0.958	0.675	20000.0
53	4.096	93.442	1.749	61.973	0.82	0.76	20000.0
54	4.594	103.017	1.966	68.941	0.944	0.68	30000.0
55	4.373	102.205	1.873	67.459	0.948	0.676	20000.0
56	4.576	107.83	1.932	70.634	1.003	0.659	20000.0
57	4.599	107.523	1.976	69.681	1.014	0.679	40000.0
58	4.644	108.633	1.953	70.027	1.036	0.658	20000.0
59	4.515	107.246	1.958	69.906	0.982	0.66	30000.0
60	3.799	91.382	1.626	60.959	0.926	0.72	20000.0
61	4.465	103.425	1.875	67.753	0.995	0.689	30000.0
62	4.424	105.665	1.904	68.984	0.971	0.674	20000.0
63	4.392	105.852	1.844	68.101	1.004	0.676	30000.0
64	4.622	113.546	2.019	72.49	1.129	0.625	30000.0
65	5.072	126.858	2.171	79.02	1.265	0.561	20000.0
66	4.012	91.737	1.713	62.293	0.842	0.737	20000.0
67	3.966	93.755	1.711	62.376	0.876	0.717	50000.0
68	4.156	98.35	1.765	66.543	0.933	0.705	30000.0
69	4.108	102.789	1.746	66.718	1.005	0.69	20000.0
70	4.644	111.892	2.009	70.571	1.049	0.66	50000.0
71	4.633	106.068	1.942	69.798	0.938	0.67	30000.0
72	4.702	110.67	2.001	69.773	1.074	0.644	20000.0
73	4.61	106.215	1.952	68.64	0.97	0.671	20000.0
74	4.757	112.305	2.068	72.907	0.988	0.645	20000.0
75	4.952	113.261	2.16	71.522	1.016	0.653	50000.0
76	4.632	110.301	1.981	70.171	1.026	0.661	30000.0
77	4.475	104.898	1.877	67.97	0.955	0.694	30000.0
78	4.537	105.187	1.926	68.033	0.994	0.667	20000.0
79	4.429	108.248	1.835	68.359	1.069	0.652	30000.0
80	4.528	108.578	1.872	69.567	1.008	0.665	20000.0
81	4.004	92.479	1.792	62.053	0.893	0.716	20000.0
82	4.762	112.326	2.051	72.079	1.072	0.645	30000.0
83	5.088	120.802	2.153	74.189	1.183	0.614	30000.0
84	4.6	107.616	1.945	69.219	0.983	0.698	20000.0
85	4.91	115.379	2.03	73.562	1.048	0.639	30000.0
86	4.463	103.149	1.794	66.906	1.006	0.687	40000.0
87	4.177	102.039	1.837	67.675	0.944	0.678	30000.0
88	4.526	105.501	1.957	70.53	0.97	0.67	40000.0
89	4.848	108.913	2.013	70.767	1.01	0.663	30000.0
90	4.004	94.324	1.8	63.904	0.851	0.718	20000.0
91	4.436	100.919	1.809	64.364	0.93	0.721	20000.0
92	5.087	118.288	2.146	74.737	1.156	0.604	40000.0
93	4.486	104.175	1.878	66.853	1.014	0.665	20000.0
94	4.674	114.064	2.025	72.994	1.126	0.627	20000.0
95	4.982	118.186	2.191	75.122	1.177	0.609	20000.0
96	4.696	110.73	2.06	70.926	1.046	0.664	30000.0
97	4.674	113.819	1.98	71.451	1.058	0.652	30000.0
98	4.546	105.992	2.011	68.496	0.936	0.687	20000.0
99	4.395	110.124	1.868	70.248	1.059	0.655	20000.0
100	4.199	100.263	1.741	65.396	0.954	0.695	30000.0
