NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
85	6.075	103.797	2.197	60.875	1.393	0.7	40000.0
86	6.31	106.278	2.32	63.855	1.357	0.691	20000.0
87	5.954	102.587	2.209	60.58	1.352	0.716	30000.0
88	6.474	108.745	2.399	65.597	1.41	0.692	30000.0
89	6.489	108.854	2.443	65.478	1.391	0.675	20000.0
90	6.497	110.397	2.365	65.113	1.43	0.693	20000.0
91	6.375	111.971	2.379	66.825	1.501	0.66	30000.0
92	6.361	107.718	2.408	64.05	1.381	0.704	30000.0
93	6.314	109.086	2.363	65.702	1.406	0.681	40000.0
94	6.673	115.985	2.551	69.25	1.518	0.649	20000.0
95	6.258	109.019	2.395	65.071	1.468	0.686	30000.0
96	6.573	109.817	2.522	65.53	1.386	0.699	20000.0
97	6.659	114.66	2.506	67.68	1.461	0.666	30000.0
98	6.213	106.337	2.305	62.495	1.375	0.696	20000.0
99	6.347	107.335	2.341	64.379	1.413	0.694	20000.0
100	6.424	110.031	2.402	65.184	1.425	0.69	20000.0
