MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
5:Del:R:2	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
5:Del:R:3	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
5:Del:R:4	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
5:Del:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
2:Ins:R:0	0.04516054216352131	0.002466034815022766	0.005839851174152671	1.7160657375114852e-07	0.014061433879783465	0.017055010149250337	0.05977378038689381	0.005019238539284742	0.017295577868848964
2:Ins:R:1	0.0014487814482523475	0.0015937144049942408	0.0022597526430458716	0.004116165427886002	0.004683410975385698	0.005192235796769315	0.00448543423359979	0.0022680287332980244	0.00964701038211615
2:Ins:R:2	1.1209008846435608e-07	0.00013157923189169196	0.00034024851240360476	0.000222552920400787	0.0013332258588150125	0.001522162978859285	0.0011279564912794627	0.0002902915285051222	0.0005641171771591757
2:Ins:R:3	7.879925556064649e-08	9.735179191665111e-05	0.0006443186361028097	1.1550648453351187e-06	0.00015643333798436742	0.00037882122321377667	0.0005721965304388732	0.0007119938512914814	0.0025488560204894382
2:Ins:R:4	1.2600038350907284e-07	4.7488337708045945e-06	3.747948757109043e-06	0.003825959763067601	0.00011858526025747551	6.5007044315734675e-06	0.00012360071659681893	7.649679664609721e-05	5.362647869475268e-05
2:Ins:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
3:Ins:R:0	0.06719847557720642	6.198606504824511e-05	0.0011311181297477902	5.827619432352549e-07	0.0036306991821038535	0.003972875589335594	0.004209037655454324	0.00023802457099463936	0.0034658080978329053
3:Ins:R:1	3.0246717005744106e-08	0.001490015904928228	0.001160555315419458	0.0002610693313736334	0.003198235041868713	0.003370897912302011	0.0025416817628153864	0.002289308812208475	0.0020645746297080756
3:Ins:R:2	5.444663456455778e-05	0.0007720303528168415	0.00019330881710949655	1.0948797110789387e-06	0.000728403147677028	0.00035395382478441205	8.362062846103412e-05	0.00033780348434902407	0.0024050704278357495
3:Ins:R:3	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
3:Ins:R:4	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
3:Ins:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
4:Ins:R:0	0.06598928943232864	4.227678465156259e-06	0.0003751496618957017	4.4165709038423985e-07	0.0015873312305274467	0.0021751751217198895	0.0007648444390679288	0.00037569395538639583	0.003435733614630294
4:Ins:R:1	0.00039078685909242237	3.9097670939867157e-05	0.00033868644322183173	0.000456002022385853	0.0013471906855127714	0.0009401068402304702	0.002507710467489801	0.004391422837618393	0.0012627712182451134
4:Ins:R:2	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
4:Ins:R:3	1.1905659994676521e-07	0.00018520727706004437	0.00045102866763464534	0.00013524920912814765	0.0020656472574617623	0.0006136568582804713	0.0007025945090023811	0.0006877332963904337	0.0006440384473850735
4:Ins:R:4	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
4:Ins:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
5:Ins:R:0	0.6832665359973907	1.368816960800246e-06	0.007395416608216537	2.3979770025153256e-07	2.8160369765248967e-06	0.011073304659693618	0.006268437901069888	3.8573781429295215e-06	0.01485116029062878
5:Ins:R:1	5.2516873667585175e-08	0.005861603423227164	0.0076743609887731205	0.0009406796935980876	0.02224946105376489	0.01723434318486632	0.01841738513857989	0.02085404836934414	0.042690351333324085
5:Ins:R:2	8.73106835888593e-08	0.00011635981347609459	0.0012771144289129665	0.0005466312770476023	0.0006490304654411607	0.0004687015853747312	0.0015792187474020381	0.0006824784784112126	0.0011899187059182736
5:Ins:R:3	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
5:Ins:R:4	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
5:Ins:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
2:Del:M:1	0.01191239649957879	0.00654044805921302	0.006110817823653462	0.014398448043663557	0.026878879439699313	0.014432799671476261	0.07038931201059015	0.004906433433726658	0.01955916890902387
3:Del:M:1	0.002560406236337691	0.0008874171488197879	0.0035374344856903407	0.00021536203892296156	0.0031642623310702334	0.0038413214388558	0.005961182231955178	0.0030318562541930306	0.010541309686716644
3:Del:M:2	0.0030893135879016143	0.00020178709114489378	0.00012425477266308604	0.009248456603282733	0.000886532367878596	0.0011918186989288415	0.0020838178330927805	0.0005191035949064827	0.0003266267521674493
4:Del:M:1	4.0128911140322464e-05	0.0039331198486990985	0.0029411274304048797	0.0016652665550316215	0.0038935381741454743	0.001784131730362617	0.01325191843294931	0.014333305478858164	0.019644044113210128
4:Del:M:2	9.541615086483546e-08	0.0010196352121367624	1.6372389062624393e-06	0.005007348017874236	0.001632299707231013	0.0009620543321179298	0.002427976321008316	0.0015646035650047452	0.003002443240642947
4:Del:M:3	1.0648122500178659e-07	0.00026747073324941085	0.0002782354748020666	1.0666259440483827e-06	0.0010636634912918907	4.642396083028189e-05	0.0004229534781292443	0.0014951685563130467	0.0005330531991573739
5:Del:M:1	8.982647815667386e-05	0.010387814280251359	0.002682140739989448	1.8065257972210703e-07	0.003966591490640781	0.03190858628596612	5.8042041094097385e-06	0.08288977539240933	0.2814888122559751
5:Del:M:2	0.0029888531667592133	0.0005218890169057922	0.004535875766450843	0.0005218618351656445	0.010886800980140877	0.01142087814921041	0.008559167376448542	0.011853494508936819	0.017288735863634202
5:Del:M:3	2.99537816417228e-08	0.0006532270390277972	0.0013220297624350508	3.8393548148274446e-07	0.00399777236580368	0.005145978496489505	0.00506870284556264	0.01953371568275543	0.015626773347669883
5:Del:M:4	8.466134471696307e-08	2.341803652257113e-05	0.00024569850884233803	0.00015464065095242675	0.0006463928933300167	0.002174748121855714	0.00043636732712975856	0.00020309052921675176	0.0014280188415136763
5:Del:M:5	1.303848211994807e-07	6.858199367343332e-06	4.846912930744906e-06	1.513718637067285e-06	5.9129183867412395e-06	8.26750917951813e-06	6.955041301424103e-06	1.6138650180437254e-05	8.963400558741341e-06
