NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
41	99.955	45.155	15.552	36.97	0.288	0.843	50000.0
42	97.499	43.456	15.043	35.308	0.27	0.857	40000.0
43	102.549	44.961	15.781	36.703	0.27	0.847	30000.0
44	104.211	44.737	16.324	36.62	0.274	0.85	30000.0
45	101.733	43.841	16.12	36.475	0.267	0.85	40000.0
46	106.922	43.551	16.483	36.552	0.26	0.848	40000.0
47	100.052	41.891	15.744	35.226	0.238	0.863	20000.0
48	102.74	45.954	16.158	37.303	0.29	0.842	50000.0
49	98.339	41.7	15.339	35.015	0.251	0.862	100000.0
50	101.63	43.834	16.074	37.114	0.251	0.852	60000.0
51	106.759	45.777	16.497	38.172	0.272	0.832	30000.0
52	100.53	42.567	15.555	35.516	0.246	0.857	40000.0
53	104.508	43.828	17.009	36.976	0.26	0.85	60000.0
54	101.89	44.057	15.651	36.185	0.266	0.848	40000.0
55	102.459	43.876	15.889	36.843	0.267	0.845	60000.0
56	105.421	44.882	16.598	37.159	0.27	0.85	30000.0
57	105.642	45.723	16.408	37.797	0.272	0.837	50000.0
58	102.702	44.235	16.126	36.893	0.266	0.846	40000.0
59	102.504	42.364	15.645	35.319	0.237	0.863	50000.0
60	98.677	42.531	15.287	35.661	0.252	0.857	30000.0
61	105.093	44.881	16.772	38.405	0.266	0.838	50000.0
62	99.819	42.942	15.761	36.15	0.257	0.851	30000.0
63	102.674	42.311	15.864	35.314	0.241	0.865	40000.0
64	102.568	43.512	16.368	37.189	0.265	0.848	20000.0
65	114.148	45.106	18.387	38.397	0.265	0.846	20000.0
66	105.416	43.622	16.228	36.587	0.257	0.853	80000.0
67	104.297	44.714	16.153	36.616	0.273	0.849	20000.0
68	100.711	43.774	16.062	36.182	0.254	0.857	60000.0
69	105.735	45.289	17.041	37.874	0.27	0.839	30000.0
70	98.179	44.45	15.404	36.545	0.284	0.835	20000.0
71	99.149	44.827	15.324	36.454	0.273	0.846	60000.0
72	101.453	44.637	16.21	37.103	0.278	0.842	30000.0
73	101.723	44.588	15.567	36.655	0.273	0.841	40000.0
74	100.143	44.022	15.468	36.747	0.269	0.849	30000.0
75	104.557	43.104	16.573	36.62	0.242	0.86	60000.0
76	101.611	41.952	16.066	35.439	0.238	0.87	50000.0
77	105.218	43.907	16.596	36.555	0.258	0.853	70000.0
78	102.765	40.834	15.811	34.153	0.228	0.874	30000.0
79	104.993	45.977	16.197	37.247	0.277	0.846	30000.0
80	102.159	44.085	15.97	36.822	0.266	0.852	20000.0
81	98.796	44.555	15.448	36.205	0.271	0.844	40000.0
82	102.82	43.366	15.922	35.751	0.255	0.862	40000.0
83	103.6	43.508	16.46	36.339	0.265	0.853	40000.0
84	100.932	44.682	15.769	35.68	0.275	0.859	60000.0
85	105.858	45.151	16.829	37.302	0.273	0.847	60000.0
86	99.426	43.624	15.76	36.548	0.272	0.839	30000.0
87	101.799	42.642	15.676	34.945	0.259	0.856	20000.0
88	100.554	45.627	15.457	37.115	0.292	0.837	30000.0
89	108.706	44.052	16.653	36.566	0.25	0.854	70000.0
90	100.293	44.734	15.409	36.224	0.278	0.848	30000.0
91	93.792	43.81	14.607	35.377	0.268	0.854	40000.0
92	93.359	42.68	14.772	35.664	0.253	0.854	60000.0
93	101.311	42.295	15.764	34.914	0.244	0.863	40000.0
94	97.474	45.393	14.943	36.245	0.281	0.841	30000.0
95	101.671	44.813	15.772	36.757	0.266	0.846	30000.0
96	110.707	44.325	17.302	37.105	0.247	0.852	50000.0
97	102.16	45.544	16.205	37.082	0.277	0.845	20000.0
98	96.346	44.198	15.114	35.974	0.266	0.852	20000.0
99	98.907	44.295	15.297	36.274	0.273	0.839	60000.0
100	104.09	42.861	16.315	35.678	0.238	0.866	70000.0
