NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
39	3.394	59.941	1.437	41.704	0.599	0.843	20000.0
40	3.631	61.323	1.498	40.675	0.618	0.842	20000.0
41	3.59	62.96	1.497	42.652	0.64	0.826	20000.0
42	3.434	60.593	1.453	41.737	0.63	0.836	20000.0
43	3.612	62.533	1.502	41.761	0.64	0.833	30000.0
44	3.892	62.78	1.604	42.317	0.608	0.844	20000.0
45	3.72	62.468	1.592	43.735	0.603	0.825	20000.0
46	3.46	58.553	1.495	41.581	0.598	0.833	40000.0
47	3.639	62.948	1.549	42.12	0.625	0.834	20000.0
48	3.401	59.228	1.406	40.521	0.624	0.819	20000.0
49	3.415	60.358	1.461	40.981	0.625	0.833	20000.0
50	3.532	58.55	1.495	40.616	0.575	0.853	20000.0
51	3.528	62.863	1.457	42.394	0.63	0.824	30000.0
52	3.226	54.412	1.36	37.704	0.522	0.865	20000.0
53	3.579	62.439	1.55	42.774	0.641	0.827	40000.0
54	3.918	63.693	1.664	44.093	0.596	0.827	20000.0
55	3.825	62.583	1.615	41.988	0.615	0.828	20000.0
56	3.578	60.503	1.495	41.606	0.614	0.836	20000.0
57	3.457	57.859	1.437	40.394	0.576	0.85	20000.0
58	3.712	63.076	1.551	43.032	0.63	0.826	40000.0
59	3.998	66.558	1.656	44.876	0.667	0.822	40000.0
60	3.557	62.72	1.542	42.277	0.614	0.834	50000.0
61	4.143	71.854	1.693	47.212	0.742	0.805	20000.0
62	3.703	64.285	1.533	43.381	0.662	0.833	20000.0
63	3.292	57.55	1.418	38.869	0.579	0.848	30000.0
64	3.247	56.495	1.39	39.383	0.599	0.843	40000.0
65	3.445	58.042	1.452	40.21	0.592	0.853	20000.0
66	3.604	60.315	1.453	41.039	0.606	0.847	20000.0
67	3.551	62.852	1.515	42.973	0.616	0.835	40000.0
68	3.613	60.895	1.525	41.582	0.621	0.837	30000.0
69	3.23	56.85	1.43	39.374	0.577	0.845	30000.0
70	3.551	57.989	1.488	40.296	0.571	0.848	20000.0
71	3.446	57.601	1.452	39.488	0.572	0.842	20000.0
72	4.228	71.757	1.709	47.956	0.674	0.804	30000.0
73	3.791	64.413	1.594	43.705	0.651	0.819	30000.0
74	3.791	64.283	1.576	43.889	0.628	0.819	40000.0
75	3.678	60.52	1.542	40.982	0.606	0.841	20000.0
76	3.894	68.417	1.635	46.192	0.664	0.806	20000.0
77	3.67	63.312	1.546	42.249	0.613	0.835	20000.0
78	3.645	59.695	1.516	40.72	0.632	0.845	20000.0
79	3.666	62.721	1.558	43.558	0.641	0.821	20000.0
80	3.628	60.904	1.538	43.125	0.598	0.832	20000.0
81	3.546	59.956	1.504	40.638	0.62	0.837	20000.0
82	3.898	66.094	1.679	45.857	0.633	0.82	20000.0
83	2.897	52.392	1.263	36.39	0.58	0.859	20000.0
84	3.602	61.734	1.499	41.872	0.613	0.829	40000.0
85	3.469	61.164	1.478	41.995	0.608	0.83	30000.0
86	3.421	57.85	1.479	41.014	0.545	0.84	20000.0
87	3.616	61.566	1.506	41.132	0.626	0.835	20000.0
88	4.002	67.277	1.667	45.833	0.644	0.813	30000.0
89	3.404	58.464	1.456	41.127	0.583	0.836	30000.0
90	3.678	60.24	1.522	41.418	0.582	0.852	20000.0
91	3.596	63.283	1.491	42.011	0.636	0.826	20000.0
92	3.399	58.384	1.445	40.329	0.613	0.834	40000.0
93	3.367	58.242	1.422	40.013	0.589	0.844	30000.0
94	3.68	64.929	1.589	44.22	0.656	0.817	20000.0
95	3.843	69.55	1.64	46.438	0.725	0.803	40000.0
96	3.806	63.623	1.584	43.506	0.654	0.822	30000.0
97	3.725	65.64	1.542	43.174	0.684	0.82	30000.0
98	3.42	57.43	1.464	39.195	0.58	0.848	70000.0
99	3.603	59.018	1.501	40.83	0.591	0.839	20000.0
100	3.877	68.762	1.651	45.694	0.702	0.811	30000.0
