NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
34	6.868	72.504	2.589	52.365	0.534	0.821	50000.0
35	7.333	74.02	2.695	52.653	0.547	0.823	20000.0
36	6.622	72.665	2.426	51.857	0.584	0.801	50000.0
37	7.2	72.153	2.646	52.336	0.541	0.805	20000.0
38	7.197	71.984	2.597	50.661	0.545	0.818	30000.0
39	7.443	78.638	2.872	56.074	0.614	0.78	30000.0
40	6.168	59.212	2.241	42.25	0.417	0.872	20000.0
41	6.799	72.348	2.425	51.363	0.569	0.81	20000.0
42	6.898	79.723	2.528	54.744	0.698	0.762	20000.0
43	6.28	73.444	2.306	52.943	0.595	0.784	20000.0
44	7.421	70.128	2.641	50.026	0.553	0.833	30000.0
45	7.244	75.424	2.667	53.724	0.623	0.77	30000.0
46	5.901	70.201	2.342	50.742	0.582	0.816	20000.0
47	5.599	61.871	2.107	45.315	0.502	0.842	20000.0
48	8.201	81.806	3.037	58.587	0.642	0.767	30000.0
49	6.052	65.404	2.226	46.848	0.54	0.829	20000.0
50	6.744	73.489	2.469	52.521	0.582	0.813	30000.0
51	6.702	75.262	2.521	51.961	0.618	0.797	20000.0
52	6.678	75.441	2.505	53.209	0.602	0.791	20000.0
53	6.116	72.388	2.403	51.423	0.601	0.78	20000.0
54	6.607	73.05	2.539	50.943	0.576	0.817	20000.0
55	6.354	68.127	2.39	47.81	0.55	0.837	20000.0
56	7.037	71.085	2.602	51.358	0.53	0.826	20000.0
57	8.821	81.5	3.111	57.627	0.64	0.761	20000.0
58	6.998	69.116	2.65	50.439	0.557	0.819	20000.0
59	5.731	66.025	2.118	45.601	0.541	0.846	20000.0
60	6.525	76.845	2.445	54.59	0.619	0.773	20000.0
61	7.499	75.01	2.77	53.742	0.693	0.771	30000.0
62	6.454	76.386	2.454	52.06	0.669	0.787	20000.0
63	6.905	74.835	2.515	52.536	0.634	0.784	30000.0
64	7.361	77.758	2.663	55.799	0.599	0.78	30000.0
65	7.87	78.036	2.818	55.39	0.63	0.777	70000.0
66	6.449	67.055	2.463	48.715	0.466	0.84	20000.0
67	6.55	75.284	2.387	51.578	0.628	0.799	30000.0
68	7.879	74.937	2.866	55.245	0.588	0.807	20000.0
69	6.6	71.265	2.425	51.334	0.585	0.822	20000.0
70	7.694	80.162	2.603	54.243	0.676	0.793	30000.0
71	7.468	79.503	2.661	54.423	0.633	0.809	20000.0
72	7.138	77.215	2.589	55.834	0.654	0.78	20000.0
73	7.813	81.272	2.919	59.901	0.634	0.763	30000.0
74	7.597	77.895	2.902	55.406	0.595	0.785	20000.0
75	6.508	71.164	2.562	51.674	0.536	0.816	30000.0
76	7.403	79.886	2.642	54.484	0.654	0.774	30000.0
77	6.693	61.263	2.387	43.99	0.461	0.886	20000.0
78	7.174	72.903	2.668	52.348	0.564	0.822	20000.0
79	6.451	72.738	2.551	52.617	0.568	0.789	40000.0
80	6.138	66.183	2.463	46.407	0.529	0.852	40000.0
81	7.339	72.818	2.554	53.491	0.602	0.782	20000.0
82	6.213	68.511	2.242	48.344	0.551	0.818	20000.0
83	6.856	80.816	2.637	55.661	0.71	0.755	20000.0
84	7.161	70.372	2.638	51.156	0.547	0.812	20000.0
85	6.94	71.799	2.516	51.841	0.559	0.804	40000.0
86	7.709	77.718	2.712	57.037	0.587	0.777	20000.0
87	6.13	68.185	2.209	49.743	0.516	0.82	30000.0
88	6.951	74.965	2.723	53.981	0.609	0.785	20000.0
89	6.86	71.001	2.502	50.917	0.572	0.811	20000.0
90	7.469	80.707	2.773	56.246	0.666	0.766	20000.0
91	7.332	75.044	2.886	53.25	0.593	0.784	30000.0
92	7.678	77.513	2.919	54.91	0.659	0.776	30000.0
93	7.062	75.07	2.44	52.106	0.574	0.817	20000.0
94	6.867	72.868	2.373	50.272	0.611	0.808	20000.0
95	6.457	67.169	2.495	49.24	0.498	0.838	30000.0
96	6.622	72.111	2.537	51.964	0.589	0.801	20000.0
97	7.341	82.317	2.773	56.597	0.664	0.757	20000.0
98	6.843	63.84	2.457	46.16	0.485	0.86	50000.0
99	7.082	63.563	2.556	47.904	0.471	0.852	60000.0
100	7.083	72.969	2.765	53.355	0.517	0.809	20000.0
