NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
69	167.931	63.198	25.006	50.295	0.433	0.76	20000.0
70	168.951	63.344	24.966	50.301	0.426	0.762	30000.0
71	168.301	62.391	25.034	49.682	0.418	0.769	50000.0
72	167.498	62.604	25.046	49.838	0.42	0.77	40000.0
73	166.947	62.107	24.938	49.713	0.418	0.77	20000.0
74	168.43	63.109	25.113	50.359	0.424	0.758	30000.0
75	169.221	62.735	25.125	50.346	0.42	0.759	40000.0
76	166.694	61.739	24.829	49.469	0.417	0.77	30000.0
77	170.355	63.231	25.382	50.495	0.426	0.763	40000.0
78	169.224	62.698	25.142	50.079	0.421	0.767	30000.0
79	168.635	62.419	24.809	49.78	0.418	0.768	50000.0
80	167.3	61.683	24.981	49.45	0.41	0.773	20000.0
81	167.281	62.174	24.516	49.255	0.413	0.772	20000.0
82	169.509	62.945	25.182	50.257	0.422	0.766	20000.0
83	169.046	63.144	25.372	50.216	0.428	0.766	20000.0
84	168.191	62.168	24.982	49.589	0.412	0.772	20000.0
85	167.06	62.529	24.868	49.86	0.422	0.766	30000.0
86	168.77	62.375	25.059	49.829	0.419	0.769	20000.0
87	165.524	61.404	24.837	49.209	0.409	0.777	30000.0
88	165.873	61.879	24.862	49.39	0.418	0.773	30000.0
89	167.904	62.031	24.976	49.554	0.415	0.771	50000.0
90	168.271	62.267	25.042	49.713	0.417	0.77	30000.0
91	165.251	61.709	24.552	49.36	0.411	0.771	40000.0
92	166.264	62.322	24.427	49.507	0.418	0.77	20000.0
93	168.219	62.25	24.923	49.987	0.418	0.765	40000.0
94	166.185	62.082	24.637	49.582	0.417	0.769	20000.0
95	167.874	62.488	24.818	49.568	0.422	0.768	40000.0
96	167.773	62.186	24.886	49.714	0.421	0.768	30000.0
97	166.049	61.647	24.454	48.897	0.415	0.778	20000.0
98	167.146	62.446	24.976	50.024	0.417	0.766	30000.0
99	169.01	63.049	25.099	50.025	0.425	0.768	20000.0
100	168.276	62.802	24.938	50.179	0.421	0.76	30000.0
