MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Ins:T:2	0.04546274400416451	0.04546087510105821	0.018022815344730672	0.007878014957900114	0.028617651063054837
1:Ins:T:3	0.004018036307010107	0.012711032869497875	0.0021179113462733313	0.0019510018921986472	0.004601186807851718
1:Ins:T:4	0.004770487769638265	0.013551208046858028	0.0020453617349005526	0.0012716890482312238	0.003869872291033971
1:Ins:T:5	0.01748755057264958	0.027860880458069667	0.02537326212969674	0.005979023869509891	0.02062669137735213
2:Del:R:0	0.006980049266313983	0.004371612916404215	0.0032206424053273287	0.09327378999315443	0.010033188493567878
2:Del:R:1	0.0016612640743875317	0.0011339894212119362	0.0005669421903016314	0.02082478477656764	0.0015271020055797634
2:Del:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Del:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Del:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Del:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Del:R:0	0.0031983954557642845	0.0017856797760303778	0.0013021193641574768	0.03154001632095515	0.0013054913121226263
3:Del:R:1	0.0017035745493927835	0.004575642884511808	0.001419387863018926	0.0017685951230191677	0.009817407367778088
3:Del:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Del:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Del:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Del:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Del:R:0	0.009989774947884769	0.013929499388117961	0.005529739840521159	0.02956040855169306	0.007158445008017793
4:Del:R:1	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Del:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Del:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Del:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Del:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Del:R:0	0.029125527777749346	0.05936096239083668	0.04254775116815836	0.0519035758295658	0.3564854347705841
5:Del:R:1	0.0011313790905222731	0.0006235422353287845	0.00043734979863017996	0.015611212980368237	0.000500407178235065
5:Del:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Del:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Del:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Del:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Ins:R:0	0.003107374646964729	0.005113743913669283	0.0069539775759369605	0.005036720997771625	0.013849825085431462
2:Ins:R:1	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Ins:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Ins:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Ins:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Ins:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Ins:R:0	0.004683571196654839	0.012522135158933167	0.009347461979533876	0.013102567218378098	0.00533195093520817
3:Ins:R:1	0.0009761910955427311	0.0067774568190159855	0.012321806869313718	0.005571427619715816	0.01877054352855353
3:Ins:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Ins:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Ins:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
3:Ins:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Ins:R:0	0.0008513402840958406	0.005953078483822836	0.006982326289324874	0.0022157567565989213	0.0029762191173994877
4:Ins:R:1	0.0014795238830697598	0.0011426728946923959	0.0004856494675129852	0.018734663071599017	0.0008431661966984905
4:Ins:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Ins:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Ins:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Ins:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Ins:R:0	0.040686595153644145	0.02824596253303298	0.015883745085048348	0.012136723732130577	0.04798121809333566
5:Ins:R:1	0.004461167448550184	0.021974066019266447	0.02092212387479691	0.008543352282249773	0.016382765395022716
5:Ins:R:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Ins:R:3	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Ins:R:4	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
5:Ins:R:5	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
2:Del:M:1	0.011456486482633466	0.04049888239097726	0.058073237686755305	0.07355491339255991	0.025603695236986433
3:Del:M:1	0.0008124740193954949	0.0018397983726302415	0.0026534856519236883	0.0036013089374517904	0.013233778088779076
3:Del:M:2	0.0011700581249550624	0.0039382396158084984	0.0052882544079545825	0.0027457864855554705	0.002695774977448764
4:Del:M:1	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Del:M:2	6.399571718702646e-06	7.124746841782325e-06	7.288554985507289e-06	6.5940253068674795e-06	1.1927745229769472e-05
4:Del:M:3	4.542684322643709e-06	0.007518624872891877	0.007890238016672128	0.0015358282808517743	0.0012926537807840077
5:Del:M:1	0.008487964515158666	0.03946060600065941	0.02529204332531928	0.018736100928333273	0.059811531931852645
5:Del:M:2	0.002807044115199915	0.014167627203374939	0.006000110070482378	0.020375688666375708	0.006166191687932496
5:Del:M:3	0.002286786735587154	0.008516010209290527	0.00521814011589214	0.00823036910144192	0.04790624101714002
5:Del:M:4	0.002084187250196692	0.005490053238753998	0.0017717910227805689	0.0008137745670751429	0.002218088476467983
5:Del:M:5	6.399571627753176e-06	7.1247468224555635e-06	7.288555051445655e-06	6.5940252613927445e-06	1.1927745225221997e-05
