NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
37	11.541	87.366	3.575	58.343	0.876	0.766	20000.0
38	12.211	90.148	3.89	60.187	0.855	0.746	40000.0
39	12.143	86.706	3.714	56.839	0.799	0.788	30000.0
40	12.397	90.599	3.794	58.955	0.868	0.763	20000.0
41	12.619	93.849	3.866	60.136	0.887	0.752	20000.0
42	12.108	88.693	3.718	58.454	0.844	0.764	40000.0
43	12.497	90.384	3.965	60.472	0.84	0.749	50000.0
44	12.858	92.176	4.088	61.942	0.87	0.734	40000.0
45	12.035	87.469	3.883	57.92	0.848	0.764	20000.0
46	12.007	88.368	3.695	58.449	0.849	0.768	20000.0
47	13.031	96.547	3.945	62.809	0.911	0.73	20000.0
48	11.987	90.505	3.809	60.014	0.823	0.754	20000.0
49	13.061	94.004	4.089	61.393	0.862	0.747	30000.0
50	12.937	94.252	3.946	62.717	0.863	0.743	30000.0
51	11.578	83.352	3.595	55.075	0.789	0.789	20000.0
52	11.969	86.608	3.77	58.6	0.79	0.758	40000.0
53	11.591	83.513	3.687	55.089	0.81	0.788	30000.0
54	11.981	86.538	3.75	57.566	0.821	0.774	20000.0
55	12.648	96.013	4.098	64.815	0.877	0.711	20000.0
56	12.514	93.203	3.871	61.969	0.899	0.737	20000.0
57	11.795	85.69	3.708	57.52	0.833	0.766	20000.0
58	12.009	86.938	3.7	57.606	0.822	0.773	30000.0
59	12.121	86.831	3.788	56.986	0.8	0.791	30000.0
60	12.507	91.038	4.006	60.822	0.835	0.746	40000.0
61	12.373	88.372	3.964	60.363	0.789	0.767	20000.0
62	12.307	91.107	3.77	59.835	0.871	0.755	20000.0
63	12.462	89.17	3.989	60.864	0.829	0.749	50000.0
64	12.897	97.37	4.039	63.949	0.89	0.729	20000.0
65	11.787	87.697	3.736	58.707	0.825	0.767	20000.0
66	11.481	84.66	3.58	55.449	0.805	0.776	20000.0
67	11.999	85.075	3.699	57.138	0.798	0.779	20000.0
68	11.986	86.495	3.741	57.385	0.814	0.771	20000.0
69	11.734	85.285	3.706	56.609	0.793	0.788	20000.0
70	12.95	95.763	4.118	62.808	0.864	0.737	50000.0
71	12.068	90.487	3.744	59.798	0.853	0.746	30000.0
72	12.655	92.903	4.005	62.057	0.864	0.745	20000.0
73	12.249	89.56	3.921	59.801	0.828	0.764	40000.0
74	12.705	94.469	3.862	60.684	0.911	0.752	20000.0
75	12.742	94.442	4.038	62.758	0.897	0.734	30000.0
76	12.553	88.909	3.919	59.703	0.786	0.762	20000.0
77	12.628	94.429	3.951	62.866	0.873	0.726	20000.0
78	11.865	85.491	3.62	55.99	0.794	0.784	20000.0
79	11.818	86.375	3.67	56.636	0.822	0.775	20000.0
80	11.478	82.684	3.526	55.512	0.809	0.783	20000.0
81	12.213	89.992	3.912	60.026	0.85	0.764	50000.0
82	12.547	91.415	3.971	61.515	0.807	0.755	40000.0
83	11.606	87.805	3.57	57.267	0.829	0.767	20000.0
84	13.005	95.008	4.092	62.244	0.9	0.741	40000.0
85	12.271	90.996	3.788	59.29	0.845	0.753	20000.0
86	12.192	90.523	3.774	60.143	0.838	0.758	20000.0
87	11.919	86.054	3.723	57.65	0.833	0.771	20000.0
88	12.333	89.613	3.814	58.786	0.824	0.768	20000.0
89	12.083	90.115	3.684	60.017	0.844	0.749	20000.0
90	11.853	84.179	3.687	56.232	0.782	0.791	20000.0
91	12.735	94.653	3.998	62.825	0.855	0.738	20000.0
92	11.906	84.466	3.81	57.213	0.777	0.782	30000.0
93	11.989	87.628	3.682	57.449	0.829	0.777	30000.0
94	11.691	85.138	3.643	56.98	0.805	0.779	50000.0
95	12.082	89.928	3.757	58.32	0.843	0.774	20000.0
96	12.597	93.903	4.034	61.878	0.878	0.731	20000.0
97	12.446	91.872	3.889	60.858	0.872	0.754	30000.0
98	12.423	95.14	3.861	62.677	0.873	0.722	20000.0
99	12.976	94.445	4.01	62.306	0.879	0.742	20000.0
100	12.903	96.067	4.129	63.01	0.865	0.739	20000.0
